nv;Datetime;pv_P;pv_Q;pv_Ep;pv_Eq
442;2024-01-05 14:45:00;0.056598493;0;0.01422493;0
443;2024-01-05 15:00:00;0.055447241;0;0.014005717;0
444;2024-01-05 15:15:00;0.056606723;0;0.014006745;0
445;2024-01-05 15:30:00;0.065113292;0;0.015215002;0
446;2024-01-05 15:45:00;0.140598301;0;0.025713949;0
447;2024-01-05 16:00:00;0.12420167;0;0.033099996;0
448;2024-01-05 16:15:00;0.121738398;0;0.030742509;0
449;2024-01-05 16:30:00;0.122861256;0;0.030574957;0
450;2024-01-05 16:45:00;0.122921224;0;0.03072281;0
451;2024-01-05 17:00:00;0.112245396;0;0.029395827;0
452;2024-01-05 17:15:00;0.057526202;0;0.02122145;0
453;2024-01-05 17:30:00;0.057876364;0;0.014425321;0
454;2024-01-05 17:45:00;0.057772516;0;0.01445611;0
455;2024-01-05 18:00:00;0.057542687;0;0.0144144;0
456;2024-01-05 18:15:00;0.059361711;0;0.01461305;0
457;2024-01-05 18:30:00;0.059718843;0;0.014885069;0
458;2024-01-05 18:45:00;0.095854003;0;0.019446606;0
459;2024-01-05 19:00:00;0.131547636;0;0.028425205;0
460;2024-01-05 19:15:00;0.124169266;0;0.031964613;0
461;2024-01-05 19:30:00;0.124819864;0;0.031123641;0
462;2024-01-05 19:45:00;0.124083203;0;0.031112883;0
463;2024-01-05 20:00:00;0.112309981;0;0.029549148;0
464;2024-01-05 20:15:00;0.05785462;0;0.021270575;0
465;2024-01-05 20:30:00;0.05811434;0;0.01449612;0
466;2024-01-05 20:45:00;0.057959503;0;0.01450923;0
467;2024-01-05 21:00:00;0.05698104;0;0.014367568;0
468;2024-01-05 21:15:00;0.057671765;0;0.014331601;0
469;2024-01-05 21:30:00;0.058524269;0;0.014524504;0
470;2024-01-05 21:45:00;0.059222772;0;0.01471838;0
471;2024-01-05 22:00:00;0.10969594;0;0.021114839;0
472;2024-01-05 22:15:00;0.130407923;0;0.030012983;0
473;2024-01-05 22:30:00;0.126989405;0;0.032174666;0
474;2024-01-05 22:45:00;0.127385356;0;0.031796845;0
475;2024-01-05 23:00:00;0.12598082;0;0.031670772;0
476;2024-01-05 23:15:00;0.126868999;0;0.031606227;0
477;2024-01-05 23:30:00;0.12710243;0;0.031746429;0
478;2024-01-05 23:45:00;0.125301718;0;0.031550518;0
479;2024-01-06 00:00:00;0.061414488;0;0.023339526;0
480;2024-01-06 00:15:00;0.060848504;0;0.015282874;0
481;2024-01-06 00:30:00;0.060228272;0;0.015134597;0
482;2024-01-06 00:45:00;0.060587959;0;0.015102029;0
483;2024-01-06 01:00:00;0.060642425;0;0.015153798;0
484;2024-01-06 01:15:00;0.060637574;0;0.01516;0
485;2024-01-06 01:30:00;0.134540795;0;0.024397296;0
486;2024-01-06 01:45:00;0.128271469;0;0.032851533;0
487;2024-01-06 02:00:00;0.126460194;0;0.031841458;0
488;2024-01-06 02:15:00;0.12665751;0;0.031639713;0
489;2024-01-06 02:30:00;0.126508907;0;0.031645802;0
490;2024-01-06 02:45:00;0.125869309;0;0.031547277;0
491;2024-01-06 03:00:00;0.126469872;0;0.031542398;0
492;2024-01-06 03:15:00;0.126568764;0;0.031629829;0
493;2024-01-06 03:30:00;0.067350167;0;0.024239866;0
494;2024-01-06 03:45:00;0.059658184;0;0.015876044;0
495;2024-01-06 04:00:00;0.06081095;0;0.015058642;0
496;2024-01-06 04:15:00;0.060215881;0;0.015128354;0
497;2024-01-06 04:30:00;0.059288734;0;0.014938077;0
498;2024-01-06 04:45:00;0.070477792;0;0.016220816;0
499;2024-01-06 05:00:00;0.141726843;0;0.026525579;0
500;2024-01-06 05:15:00;0.126358717;0;0.033510695;0
501;2024-01-06 05:30:00;0.124217081;0;0.031321975;0
502;2024-01-06 05:45:00;0.124587975;0;0.031100632;0
503;2024-01-06 06:00:00;0.126990182;0;0.03144727;0
504;2024-01-06 06:15:00;0.127005021;0;0.0317494;0
505;2024-01-06 06:30:00;0.128234549;0;0.031904946;0
506;2024-01-06 06:45:00;0.127987416;0;0.032027746;0
507;2024-01-06 07:00:00;0.12808988;0;0.032009662;0
508;2024-01-06 07:15:00;0.127755432;0;0.031980664;0
509;2024-01-06 07:30:00;0.128419513;0;0.032021868;0
510;2024-01-06 07:45:00;0.120788335;0;0.031150981;0
511;2024-01-06 08:00:00;0.06278553;0;0.022946733;0
512;2024-01-06 08:15:00;0.062504563;0;0.015661262;0
513;2024-01-06 08:30:00;0.062446306;0;0.015618859;0
514;2024-01-06 08:45:00;0.062371383;0;0.015602211;0
515;2024-01-06 09:00:00;0.061529072;0;0.015487557;0
516;2024-01-06 09:15:00;0.147344414;0;0.026109186;0
517;2024-01-06 09:30:00;0.129300315;0;0.034580591;0
518;2024-01-06 09:45:00;0.129615525;0;0.03236448;0
519;2024-01-06 10:00:00;0.132463575;0;0.032759887;0
520;2024-01-06 10:15:00;0.12335626;0;0.031977479;0
521;2024-01-06 10:30:00;0.070414814;0;0.024221384;0
522;2024-01-06 10:45:00;-0.016863662;0;0.005400522;0
523;2024-01-06 11:00:00;-0.188025364;0;-0.025611128;0
524;2024-01-06 11:15:00;-0.112332278;0;-0.037544705;0
525;2024-01-06 11:30:00;-0.124340842;0;-0.02958414;0
526;2024-01-06 11:45:00;-0.171618253;0;-0.036994887;0
527;2024-01-06 12:00:00;-0.174259332;0;-0.043234698;0
528;2024-01-06 12:15:00;-0.124248629;0;-0.037313495;0
529;2024-01-06 12:30:00;-0.132947122;0;-0.032149469;0
530;2024-01-06 12:45:00;-0.058938096;0;-0.023985652;0
531;2024-01-06 13:00:00;-0.015588403;0;-0.009315812;0
532;2024-01-06 13:15:00;-0.008403528;0;-0.002998991;0
533;2024-01-06 13:30:00;-0.025112856;0;-0.004189548;0
534;2024-01-06 13:45:00;0.013283875;0;-0.000967073;0
535;2024-01-06 14:00:00;0.052105054;0;0.008173616;0
536;2024-01-06 14:15:00;0.063122632;0;0.014403461;0
537;2024-01-06 14:30:00;0.060716296;0;0.015479866;0
538;2024-01-06 14:45:00;0.060810169;0;0.015190808;0
539;2024-01-06 15:00:00;0.060503592;0;0.01516422;0
540;2024-01-06 15:15:00;0.061052078;0;0.015194459;0
541;2024-01-06 15:30:00;0.061453333;0;0.015313176;0
542;2024-01-06 15:45:00;0.061293508;0;0.015343355;0
543;2024-01-06 16:00:00;0.06105555;0;0.015293632;0
544;2024-01-06 16:15:00;0.060781068;0;0.015229577;0
545;2024-01-06 16:30:00;0.060863683;0;0.015205594;0
546;2024-01-06 16:45:00;0.061541166;0;0.015300606;0
547;2024-01-06 17:00:00;0.08694049;0;0.018560207;0
548;2024-01-06 17:15:00;0.138760761;0;0.028212656;0
549;2024-01-06 17:30:00;0.128844291;0;0.033450632;0
550;2024-01-06 17:45:00;0.128005042;0;0.032106167;0
551;2024-01-06 18:00:00;0.127987889;0;0.031999116;0
552;2024-01-06 18:15:00;0.127969114;0;0.031994625;0
553;2024-01-06 18:30:00;0.127747778;0;0.031964612;0
554;2024-01-06 18:45:00;0.096557554;0;0.028038166;0
555;2024-01-06 19:00:00;0.06046335;0;0.019627613;0
556;2024-01-06 19:15:00;0.06232391;0;0.015348408;0
557;2024-01-06 19:30:00;0.062382306;0;0.015588277;0
558;2024-01-06 19:45:00;0.062328321;0;0.015588828;0
559;2024-01-06 20:00:00;0.062472024;0;0.015600043;0
560;2024-01-06 20:15:00;0.078200179;0;0.017584025;0
561;2024-01-06 20:30:00;0.142511828;0;0.027589001;0
562;2024-01-06 20:45:00;0.128582404;0;0.033886779;0
563;2024-01-06 21:00:00;0.12662875;0;0.031901394;0
564;2024-01-06 21:15:00;0.127648776;0;0.031784691;0
565;2024-01-06 21:30:00;0.128468782;0;0.032014695;0
566;2024-01-06 21:45:00;0.129047248;0;0.032189504;0
567;2024-01-06 22:00:00;0.128077068;0;0.03214054;0
568;2024-01-06 22:15:00;0.126803774;0;0.031860105;0
569;2024-01-06 22:30:00;0.126646262;0;0.031681254;0
570;2024-01-06 22:45:00;0.126425863;0;0.031634016;0
571;2024-01-06 23:00:00;0.127017017;0;0.03168036;0
572;2024-01-06 23:15:00;0.127113695;0;0.031766339;0
573;2024-01-06 23:30:00;0.126934233;0;0.031755991;0
574;2024-01-06 23:45:00;0.127244702;0;0.031772367;0
575;2024-01-07 00:00:00;0.127629803;0;0.031859313;0
576;2024-01-07 00:15:00;0.127215743;0;0.031855693;0
577;2024-01-07 00:30:00;0.12729615;0;0.031813987;0
578;2024-01-07 00:45:00;0.127363671;0;0.031832478;0
579;2024-01-07 01:00:00;0.127204129;0;0.031820975;0
580;2024-01-07 01:15:00;0.127077634;0;0.03178522;0
581;2024-01-07 01:30:00;0.127828076;0;0.031863214;0
582;2024-01-07 01:45:00;0.127669896;0;0.031937246;0
583;2024-01-07 02:00:00;0.127433142;0;0.03188788;0
584;2024-01-07 02:15:00;0.12775985;0;0.031899124;0
585;2024-01-07 02:30:00;0.127713882;0;0.031934217;0
586;2024-01-07 02:45:00;0.127483688;0;0.031899696;0
587;2024-01-07 03:00:00;0.127777996;0;0.031907711;0
588;2024-01-07 03:15:00;0.127697461;0;0.031934432;0
589;2024-01-07 03:30:00;0.127440386;0;0.031892231;0
590;2024-01-07 03:45:00;0.127863759;0;0.031913018;0
591;2024-01-07 04:00:00;0.127812489;0;0.031959531;0
592;2024-01-07 04:15:00;0.127565715;0;0.031922276;0
593;2024-01-07 04:30:00;0.12778371;0;0.031918678;0
594;2024-01-07 04:45:00;0.127590944;0;0.031921832;0
595;2024-01-07 05:00:00;0.127479367;0;0.031883789;0
596;2024-01-07 05:15:00;0.127781991;0;0.03190767;0
597;2024-01-07 05:30:00;0.12765518;0;0.031929646;0
598;2024-01-07 05:45:00;0.12764665;0;0.031912729;0
599;2024-01-07 06:00:00;0.127584943;0;0.031903949;0
600;2024-01-07 06:15:00;0.127712652;0;0.031912199;0
601;2024-01-07 06:30:00;0.127634927;0;0.031918447;0
602;2024-01-07 06:45:00;0.127751129;0;0.031923257;0
603;2024-01-07 07:00:00;0.127868311;0;0.03195243;0
604;2024-01-07 07:15:00;0.127584331;0;0.03193158;0
605;2024-01-07 07:30:00;0.127820293;0;0.031925578;0
606;2024-01-07 07:45:00;0.128330182;0;0.032018809;0
607;2024-01-07 08:00:00;0.129002365;0;0.032166568;0
608;2024-01-07 08:15:00;0.130463935;0;0.032433287;0
609;2024-01-07 08:30:00;0.130595524;0;0.032632432;0
610;2024-01-07 08:45:00;0.129123917;0;0.03246493;0
611;2024-01-07 09:00:00;0.12995103;0;0.032384368;0
612;2024-01-07 09:15:00;0.129182315;0;0.032391668;0
613;2024-01-07 09:30:00;0.121021718;0;0.031275504;0
614;2024-01-07 09:45:00;0.080748633;0;0.025221294;0
615;2024-01-07 10:00:00;0.077526227;0;0.019784357;0
616;2024-01-07 10:15:00;0.072339067;0;0.018733162;0
617;2024-01-07 10:30:00;0.068494804;0;0.017604234;0
618;2024-01-07 10:45:00;0.073604229;0;0.017762379;0
619;2024-01-07 11:00:00;0.073308185;0;0.018364052;0
620;2024-01-07 11:15:00;0.108644199;0;0.022744048;0
621;2024-01-07 11:30:00;0.141045109;0;0.031211163;0
622;2024-01-07 11:45:00;0.134931977;0;0.034497136;0
623;2024-01-07 12:00:00;0.133892242;0;0.033603027;0
624;2024-01-07 12:15:00;0.131295363;0;0.033148451;0
625;2024-01-07 12:30:00;0.125091751;0;0.032048389;0
626;2024-01-07 12:45:00;0.115858508;0;0.030118782;0
627;2024-01-07 13:00:00;0.070976884;0;0.023354424;0
628;2024-01-07 13:15:00;0.071522353;0;0.017812405;0
629;2024-01-07 13:30:00;0.06940743;0;0.017616223;0
630;2024-01-07 13:45:00;0.063686857;0;0.016636786;0
631;2024-01-07 14:00:00;0.143376873;0;0.025882966;0
632;2024-01-07 14:15:00;0.130617015;0;0.034249236;0
633;2024-01-07 14:30:00;0.129097944;0;0.03246437;0
634;2024-01-07 14:45:00;0.129497416;0;0.03232442;0
635;2024-01-07 15:00:00;0.129497162;0;0.032374322;0
636;2024-01-07 15:15:00;0.129653532;0;0.032393837;0
637;2024-01-07 15:30:00;0.130029533;0;0.032460383;0
638;2024-01-07 15:45:00;0.129861744;0;0.03248641;0
639;2024-01-07 16:00:00;0.130001927;0;0.032482959;0
640;2024-01-07 16:15:00;0.130259922;0;0.032532731;0
641;2024-01-07 16:30:00;0.130080924;0;0.032542606;0
642;2024-01-07 16:45:00;0.128693904;0;0.032346853;0
643;2024-01-07 17:00:00;0.130133872;0;0.032353472;0
644;2024-01-07 17:15:00;0.130057899;0;0.032523971;0
645;2024-01-07 17:30:00;0.128393523;0;0.032306428;0
646;2024-01-07 17:45:00;0.13022145;0;0.032326872;0
647;2024-01-07 18:00:00;0.130078126;0;0.032537447;0
648;2024-01-07 18:15:00;0.13030545;0;0.032547947;0
649;2024-01-07 18:30:00;0.13014469;0;0.032556267;0
650;2024-01-07 18:45:00;0.130024468;0;0.032521145;0
651;2024-01-07 19:00:00;0.130324756;0;0.032543653;0
652;2024-01-07 19:15:00;0.130495813;0;0.032602571;0
653;2024-01-07 19:30:00;0.130601974;0;0.032637223;0
654;2024-01-07 19:45:00;0.13035407;0;0.032619506;0
655;2024-01-07 20:00:00;0.130900235;0;0.032656788;0
656;2024-01-07 20:15:00;0.130499565;0;0.032674975;0
657;2024-01-07 20:30:00;0.130496159;0;0.032624465;0
658;2024-01-07 20:45:00;0.130723344;0;0.032652438;0
659;2024-01-07 21:00:00;0.130555853;0;0.0326599;0
660;2024-01-07 21:15:00;0.130964216;0;0.032690009;0
661;2024-01-07 21:30:00;0.130729562;0;0.032711722;0
662;2024-01-07 21:45:00;0.130818509;0;0.032693509;0
663;2024-01-07 22:00:00;0.130887179;0;0.032713211;0
664;2024-01-07 22:15:00;0.130311298;0;0.03264981;0
665;2024-01-07 22:30:00;0.130330859;0;0.03258027;0
666;2024-01-07 22:45:00;0.130970772;0;0.032662704;0
667;2024-01-07 23:00:00;0.130918449;0;0.032736153;0
668;2024-01-07 23:15:00;0.130862516;0;0.032722621;0
669;2024-01-07 23:30:00;0.131345593;0;0.032776014;0
670;2024-01-07 23:45:00;0.131190926;0;0.032817065;0
671;2024-01-08 00:00:00;0.130711255;0;0.032737773;0
672;2024-01-08 00:15:00;0.131019976;0;0.032716404;0
673;2024-01-08 00:30:00;0.131320827;0;0.0327926;0
674;2024-01-08 00:45:00;0.131106394;0;0.032803403;0
675;2024-01-08 01:00:00;0.131059079;0;0.032770684;0
676;2024-01-08 01:15:00;0.130999736;0;0.032757352;0
677;2024-01-08 01:30:00;0.130570977;0;0.032696339;0
678;2024-01-08 01:45:00;0.13105375;0;0.032703091;0
679;2024-01-08 02:00:00;0.131457451;0;0.0328139;0
680;2024-01-08 02:15:00;0.131360764;0;0.032852277;0
681;2024-01-08 02:30:00;0.131287134;0;0.032830987;0
682;2024-01-08 02:45:00;0.131102434;0;0.032798696;0
683;2024-01-08 03:00:00;0.131074319;0;0.032772094;0
684;2024-01-08 03:15:00;0.130717406;0;0.032723966;0
685;2024-01-08 03:30:00;0.131312174;0;0.032753697;0
686;2024-01-08 03:45:00;0.13101839;0;0.03279132;0
687;2024-01-08 04:00:00;0.130816163;0;0.032729319;0
688;2024-01-08 04:15:00;0.13121096;0;0.03275339;0
689;2024-01-08 04:30:00;0.131460789;0;0.032833969;0
690;2024-01-08 04:45:00;0.131342314;0;0.032850388;0
691;2024-01-08 05:00:00;0.131310519;0;0.032831604;0
692;2024-01-08 05:15:00;0.130652078;0;0.032745325;0
693;2024-01-08 05:30:00;0.130885964;0;0.032692255;0
694;2024-01-08 05:45:00;0.130662982;0;0.032693618;0
695;2024-01-08 06:00:00;0.129503012;0;0.032520749;0
696;2024-01-08 06:15:00;0.127290739;0;0.032099219;0
697;2024-01-08 06:30:00;0.12789919;0;0.031898741;0
698;2024-01-08 06:45:00;0.127912212;0;0.031976425;0
699;2024-01-08 07:00:00;0.129162309;0;0.032134315;0
700;2024-01-08 07:15:00;0.128679779;0;0.032230261;0
701;2024-01-08 07:30:00;0.12869435;0;0.032171766;0
702;2024-01-08 07:45:00;0.12849103;0;0.032148173;0
703;2024-01-08 08:00:00;0.127796945;0;0.032035997;0
704;2024-01-08 08:15:00;0.128400011;0;0.032024619;0
705;2024-01-08 08:30:00;0.128682765;0;0.032135347;0
706;2024-01-08 08:45:00;0.128039449;0;0.032090277;0
707;2024-01-08 09:00:00;0.127584722;0;0.031953021;0
708;2024-01-08 09:15:00;0.129588936;0;0.032146707;0
709;2024-01-08 09:30:00;0.133512174;0;0.032887639;0
710;2024-01-08 09:45:00;0.085385692;0;0.027362233;0
711;2024-01-08 10:00:00;0.010038158;0;0.011927981;0
712;2024-01-08 10:15:00;-0.016319805;0;-0.000299038;0
713;2024-01-08 10:30:00;-0.174732477;0;-0.023881535;0
714;2024-01-08 10:45:00;-0.244496983;0;-0.052403682;0
715;2024-01-08 11:00:00;-0.345146063;0;-0.073705381;0
716;2024-01-08 11:15:00;-0.384185002;0;-0.091166383;0
717;2024-01-08 11:30:00;-0.407018448;0;-0.098900431;0
718;2024-01-08 11:45:00;-0.387152257;0;-0.099271338;0
719;2024-01-08 12:00:00;-0.401172154;0;-0.098540551;0
720;2024-01-08 12:15:00;-0.370496567;0;-0.09645859;0
721;2024-01-08 12:30:00;-0.341196831;0;-0.088961675;0
722;2024-01-08 12:45:00;-0.290349022;0;-0.078943232;0
723;2024-01-08 13:00:00;-0.229525849;0;-0.064984359;0
724;2024-01-08 13:15:00;-0.156270892;0;-0.048224593;0
725;2024-01-08 13:30:00;-0.132837579;0;-0.036138559;0
726;2024-01-08 13:45:00;-0.029262796;0;-0.020262547;0
727;2024-01-08 14:00:00;0.008252595;0;-0.00204855;0
728;2024-01-08 14:15:00;0.051626712;0;0.007484913;0
729;2024-01-08 14:30:00;0.068794882;0;0.015052699;0
730;2024-01-08 14:45:00;0.065046434;0;0.016730165;0
731;2024-01-08 15:00:00;0.093718756;0;0.019845649;0
732;2024-01-08 15:15:00;0.13486596;0;0.02857309;0
733;2024-01-08 15:30:00;0.127132829;0;0.032749849;0
734;2024-01-08 15:45:00;0.128928572;0;0.032007675;0
735;2024-01-08 16:00:00;0.127738624;0;0.0320834;0
736;2024-01-08 16:15:00;0.12820074;0;0.03199242;0
737;2024-01-08 16:30:00;0.12910568;0;0.032163303;0
738;2024-01-08 16:45:00;0.129201301;0;0.032288373;0
739;2024-01-08 17:00:00;0.129254673;0;0.032306997;0
740;2024-01-08 17:15:00;0.128451042;0;0.032213214;0
741;2024-01-08 17:30:00;0.128730475;0;0.03214769;0
742;2024-01-08 17:45:00;0.129485937;0;0.032277051;0
743;2024-01-08 18:00:00;0.128708224;0;0.03227427;0
744;2024-01-08 18:15:00;0.129563626;0;0.032283981;0
745;2024-01-08 18:30:00;0.129954309;0;0.032439742;0
746;2024-01-08 18:45:00;0.130272995;0;0.032528413;0
747;2024-01-08 19:00:00;0.130454323;0;0.032590915;0
748;2024-01-08 19:15:00;0.129914976;0;0.032546162;0
749;2024-01-08 19:30:00;0.130539727;0;0.032556838;0
750;2024-01-08 19:45:00;0.130046099;0;0.032573228;0
751;2024-01-08 20:00:00;0.129635884;0;0.032460248;0
752;2024-01-08 20:15:00;0.129577235;0;0.03240164;0
753;2024-01-08 20:30:00;0.131250995;0;0.032603529;0
754;2024-01-08 20:45:00;0.131702024;0;0.032869127;0
755;2024-01-08 21:00:00;0.131501509;0;0.032900442;0
756;2024-01-08 21:15:00;0.131113314;0;0.032826853;0
757;2024-01-08 21:30:00;0.131683846;0;0.032849645;0
758;2024-01-08 21:45:00;0.13112326;0;0.032850888;0
759;2024-01-08 22:00:00;0.130349639;0;0.032684112;0
760;2024-01-08 22:15:00;0.131371728;0;0.032715171;0
761;2024-01-08 22:30:00;0.130123198;0;0.032686866;0
762;2024-01-08 22:45:00;0.130532125;0;0.032581915;0
763;2024-01-08 23:00:00;0.130215935;0;0.032593507;0
764;2024-01-08 23:15:00;0.130631285;0;0.032605903;0
765;2024-01-08 23:30:00;0.129692119;0;0.032540426;0
766;2024-01-08 23:45:00;0.129223195;0;0.032364414;0
767;2024-01-09 00:00:00;0.130547811;0;0.032471376;0
768;2024-01-09 00:15:00;0.130716505;0;0.032658039;0
769;2024-01-09 00:30:00;0.130747579;0;0.03268301;0
770;2024-01-09 00:45:00;0.130354117;0;0.032637712;0
771;2024-01-09 01:00:00;0.130632295;0;0.032623301;0
772;2024-01-09 01:15:00;0.129836374;0;0.032558584;0
773;2024-01-09 01:30:00;0.130042361;0;0.032484842;0
774;2024-01-09 01:45:00;0.131157429;0;0.032649974;0
775;2024-01-09 02:00:00;0.130411486;0;0.032696114;0
776;2024-01-09 02:15:00;0.130644535;0;0.032632003;0
777;2024-01-09 02:30:00;0.131395874;0;0.032755051;0
778;2024-01-09 02:45:00;0.130932475;0;0.032791044;0
779;2024-01-09 03:00:00;0.129886534;0;0.032602376;0
780;2024-01-09 03:15:00;0.12924468;0;0.032391402;0
781;2024-01-09 03:30:00;0.1299681;0;0.032401598;0
782;2024-01-09 03:45:00;0.1298967;0;0.0324831;0
783;2024-01-09 04:00:00;0.129968543;0;0.032483155;0
784;2024-01-09 04:15:00;0.129691589;0;0.032457517;0
785;2024-01-09 04:30:00;0.129800773;0;0.032436545;0
786;2024-01-09 04:45:00;0.128977908;0;0.032347335;0
787;2024-01-09 05:00:00;0.12937624;0;0.032294268;0
788;2024-01-09 05:15:00;0.129263905;0;0.032330018;0
789;2024-01-09 05:30:00;0.128604459;0;0.032233546;0
790;2024-01-09 05:45:00;0.128273308;0;0.032109721;0
791;2024-01-09 06:00:00;0.128339325;0;0.032076579;0
792;2024-01-09 06:15:00;0.127555574;0;0.031986862;0
793;2024-01-09 06:30:00;0.126534683;0;0.031761282;0
794;2024-01-09 06:45:00;0.129312805;0;0.031980936;0
795;2024-01-09 07:00:00;0.129733049;0;0.032380732;0
796;2024-01-09 07:15:00;0.128171996;0;0.032238131;0
797;2024-01-09 07:30:00;0.127874931;0;0.032005866;0
798;2024-01-09 07:45:00;0.127941712;0;0.03197708;0
799;2024-01-09 08:00:00;0.127613413;0;0.031944391;0
800;2024-01-09 08:15:00;0.126478412;0;0.031761478;0
801;2024-01-09 08:30:00;0.125690385;0;0.0315211;0
802;2024-01-09 08:45:00;0.126582479;0;0.031534108;0
803;2024-01-09 09:00:00;0.134288045;0;0.032608815;0
804;2024-01-09 09:15:00;0.117812133;0;0.031512522;0
805;2024-01-09 09:30:00;0.042946947;0;0.020094885;0
806;2024-01-09 09:45:00;0.131513882;0;0.021807604;0
807;2024-01-09 10:00:00;0.063610221;0;0.024390513;0
808;2024-01-09 10:15:00;0.136523356;0;0.025016697;0
809;2024-01-09 10:30:00;-0.028723951;0;0.01113266;0
810;2024-01-09 10:45:00;-0.134648163;0;-0.020421514;0
811;2024-01-09 11:00:00;-0.106080307;0;-0.030091059;0
812;2024-01-09 11:15:00;0.063220437;0;-0.003356887;0
813;2024-01-09 11:30:00;0.068484912;0;0.016463169;0
814;2024-01-09 11:45:00;0.060672456;0;0.016144671;0
815;2024-01-09 12:00:00;0.055771706;0;0.01455552;0
816;2024-01-09 12:15:00;0.106854177;0;0.020328235;0
817;2024-01-09 12:30:00;0.126790112;0;0.029205536;0
818;2024-01-09 12:45:00;0.122449596;0;0.031154964;0
819;2024-01-09 13:00:00;0.123301671;0;0.030718908;0
820;2024-01-09 13:15:00;0.124579263;0;0.030985117;0
821;2024-01-09 13:30:00;0.123239568;0;0.030977354;0
822;2024-01-09 13:45:00;0.122935127;0;0.030771837;0
823;2024-01-09 14:00:00;0.124615414;0;0.030943818;0
824;2024-01-09 14:15:00;0.122382475;0;0.030874736;0
825;2024-01-09 14:30:00;0.122513617;0;0.030612011;0
826;2024-01-09 14:45:00;0.122632885;0;0.030643313;0
827;2024-01-09 15:00:00;0.122856613;0;0.030686187;0
828;2024-01-09 15:15:00;0.122764171;0;0.030702598;0
829;2024-01-09 15:30:00;0.121804642;0;0.030571102;0
830;2024-01-09 15:45:00;0.122530744;0;0.030541923;0
831;2024-01-09 16:00:00;0.122392252;0;0.030615374;0
832;2024-01-09 16:15:00;0.121843552;0;0.030529475;0
833;2024-01-09 16:30:00;0.121215918;0;0.030382434;0
834;2024-01-09 16:45:00;0.12251608;0;0.0304665;0
835;2024-01-09 17:00:00;0.122916442;0;0.030679065;0
836;2024-01-09 17:15:00;0.12326087;0;0.030772164;0
837;2024-01-09 17:30:00;0.124172945;0;0.030929227;0
838;2024-01-09 17:45:00;0.123882871;0;0.031006977;0
839;2024-01-09 18:00:00;0.123957889;0;0.030980095;0
840;2024-01-09 18:15:00;0.123364754;0;0.03091533;0
841;2024-01-09 18:30:00;0.123308478;0;0.030834154;0
842;2024-01-09 18:45:00;0.123715477;0;0.030877994;0
843;2024-01-09 19:00:00;0.123346953;0;0.030882804;0
844;2024-01-09 19:15:00;0.123580534;0;0.030865936;0
845;2024-01-09 19:30:00;0.124725663;0;0.031038275;0
846;2024-01-09 19:45:00;0.124695037;0;0.031177587;0
847;2024-01-09 20:00:00;0.123248446;0;0.030992935;0
848;2024-01-09 20:15:00;0.124663712;0;0.03098902;0
849;2024-01-09 20:30:00;0.109211927;0;0.029234455;0
850;2024-01-09 20:45:00;0.058204869;0;0.020927099;0
851;2024-01-09 21:00:00;0.057735192;0;0.014492508;0
852;2024-01-09 21:15:00;0.05738426;0;0.014389932;0
853;2024-01-09 21:30:00;0.057961306;0;0.014418196;0
854;2024-01-09 21:45:00;0.095193674;0;0.019144372;0
855;2024-01-09 22:00:00;0.132151454;0;0.028418141;0
856;2024-01-09 22:15:00;0.126163788;0;0.032289405;0
857;2024-01-09 22:30:00;0.126470069;0;0.031579232;0
858;2024-01-09 22:45:00;0.125618696;0;0.031511096;0
859;2024-01-09 23:00:00;0.125763083;0;0.031422722;0
860;2024-01-09 23:15:00;0.125585261;0;0.031418543;0
861;2024-01-09 23:30:00;0.125052379;0;0.031329705;0
862;2024-01-09 23:45:00;0.124802319;0;0.031231837;0
863;2024-01-10 00:00:00;0.126059977;0;0.031357787;0
864;2024-01-10 00:15:00;0.126479054;0;0.031567379;0
865;2024-01-10 00:30:00;0.126004137;0;0.031560399;0
866;2024-01-10 00:45:00;0.124197542;0;0.03127521;0
867;2024-01-10 01:00:00;0.125907732;0;0.031263159;0
868;2024-01-10 01:15:00;0.126298499;0;0.031525779;0
