nv;Datetime;SOC;SOC_Ep
5520;2024-02-27 12:15:00;27.5;48.84
5521;2024-02-27 12:30:00;27.5;48.84
5522;2024-02-27 12:45:00;27.5;48.84
5523;2024-02-27 13:00:00;27.5;48.84
5524;2024-02-27 13:15:00;27.5;48.84
5525;2024-02-27 13:30:00;27.5;48.84
5526;2024-02-27 13:45:00;27.5;48.84
5527;2024-02-27 14:00:00;27.5;48.84
5528;2024-02-27 14:15:00;27.5;48.84
5529;2024-02-27 14:30:00;27.5;48.84
5530;2024-02-27 14:45:00;27.5;48.84
5531;2024-02-27 15:00:00;27.5;48.84
5532;2024-02-27 15:15:00;27.5;48.84
5533;2024-02-27 15:30:00;27.5;48.84
5534;2024-02-27 15:45:00;27.5;48.84
5535;2024-02-27 16:00:00;27.5;48.84
5536;2024-02-27 16:15:00;27.5;48.84
5537;2024-02-27 16:30:00;27.5;48.84
5538;2024-02-27 16:45:00;27.5;48.84
5539;2024-02-27 17:00:00;27.5;48.84
5540;2024-02-27 17:15:00;27.5;48.84
5541;2024-02-27 17:30:00;27.5;48.84
5542;2024-02-27 17:45:00;27.5;48.84
5543;2024-02-27 18:00:00;27.63333321;49.07679977
5544;2024-02-27 18:15:00;27.89999962;49.55039932
5545;2024-02-27 18:30:00;27.89999962;49.55039932
5546;2024-02-27 18:45:00;27.89999962;49.55039932
5547;2024-02-27 19:00:00;27.89999962;49.55039932
5548;2024-02-27 19:15:00;27.89999962;49.55039932
5549;2024-02-27 19:30:00;27.89999962;49.55039932
5550;2024-02-27 19:45:00;27.89999962;49.55039932
5551;2024-02-27 20:00:00;27.89999962;49.55039932
5552;2024-02-27 20:15:00;27.89999962;49.55039932
5553;2024-02-27 20:30:00;27.89999962;49.55039932
5554;2024-02-27 20:45:00;27.89999962;49.55039932
5555;2024-02-27 21:00:00;27.89999962;49.55039932
5556;2024-02-27 21:15:00;27.89999962;49.55039932
5557;2024-02-27 21:30:00;27.89999962;49.55039932
5558;2024-02-27 21:45:00;27.89999962;49.55039932
5559;2024-02-27 22:00:00;27.89999962;49.55039932
5560;2024-02-27 22:15:00;27.89999962;49.55039932
5561;2024-02-27 22:30:00;27.89999962;49.55039932
5562;2024-02-27 22:45:00;27.89999962;49.55039932
5563;2024-02-27 23:00:00;27.89999962;49.55039932
5564;2024-02-27 23:15:00;27.89999962;49.55039932
5565;2024-02-27 23:30:00;27.89999962;49.55039932
5566;2024-02-27 23:45:00;27.89999962;49.55039932
5567;2024-02-28 00:00:00;27.89999962;49.55039932
5568;2024-02-28 00:15:00;27.70000076;49.19520135
5569;2024-02-28 00:30:00;27.70000076;49.19520135
5570;2024-02-28 00:45:00;27.70000076;49.19520135
5571;2024-02-28 01:00:00;27.70000076;49.19520135
5572;2024-02-28 01:15:00;27.5;48.84
5573;2024-02-28 01:30:00;27.5;48.84
5574;2024-02-28 01:45:00;27.5;48.84
5575;2024-02-28 02:00:00;27.5;48.84
5576;2024-02-28 02:15:00;27.5;48.84
5577;2024-02-28 02:30:00;27;47.952
5578;2024-02-28 02:45:00;26.60000038;47.24160068
5579;2024-02-28 03:00:00;26.20000076;46.53120135
5580;2024-02-28 03:15:00;26.20000076;46.53120135
5581;2024-02-28 03:30:00;26.60000038;47.24160068
5582;2024-02-28 03:45:00;27;47.952
5583;2024-02-28 04:00:00;27.39999962;48.66239932
5584;2024-02-28 04:15:00;27.39999962;48.66239932
5585;2024-02-28 04:30:00;27;47.952
5586;2024-02-28 04:45:00;26.60000038;47.24160068
5587;2024-02-28 05:00:00;26.10000038;46.35360068
5588;2024-02-28 05:15:00;27.90000057;49.55040102
5589;2024-02-28 05:30:00;30.79999924;54.70079865
5590;2024-02-28 05:45:00;34.09999847;60.56159729
5591;2024-02-28 06:00:00;37;65.712
5592;2024-02-28 06:15:00;32.45999985;57.64895973
5593;2024-02-28 06:30:00;25.8333327;45.87999887
5594;2024-02-28 06:45:00;20;35.52
5595;2024-02-28 07:00:00;19.60000038;34.80960068
5596;2024-02-28 07:15:00;19.20000076;34.09920135
5597;2024-02-28 07:30:00;18.89999962;33.56639932
5598;2024-02-28 07:45:00;18.5;32.856
5599;2024-02-28 08:00:00;18.29999924;32.50079865
5600;2024-02-28 08:15:00;17.89999962;31.79039932
5601;2024-02-28 08:30:00;17.5;31.08
5602;2024-02-28 08:45:00;17.10000038;30.36960068
5603;2024-02-28 09:00:00;16.86666648;29.95519966
5604;2024-02-28 09:15:00;16.5;29.304
5605;2024-02-28 09:30:00;16.10000038;28.59360068
5606;2024-02-28 09:45:00;15.76666673;28.00160011
5607;2024-02-28 10:00:00;15.5;27.528
5608;2024-02-28 10:15:00;15.10000038;26.81760068
5609;2024-02-28 10:30:00;14.90000057;26.46240102
5610;2024-02-28 10:45:00;14.69999981;26.10719966
5611;2024-02-28 11:00:00;14.10000038;25.04160068
5612;2024-02-28 11:15:00;13.69999981;24.33119966
5613;2024-02-28 11:30:00;13.30000019;23.62080034
5614;2024-02-28 11:45:00;13.10000038;23.26560068
5615;2024-02-28 12:00:00;12.69999981;22.55519966
5616;2024-02-28 12:15:00;12.30000019;21.84480034
5617;2024-02-28 12:30:00;12.10000038;21.48960068
5618;2024-02-28 12:45:00;11.69999981;20.77919966
5619;2024-02-28 13:00:00;11.30000019;20.06880034
5620;2024-02-28 13:15:00;10.90000057;19.35840102
5621;2024-02-28 13:30:00;10.63333321;18.88479977
5622;2024-02-28 13:45:00;10.19999981;18.11519966
5623;2024-02-28 14:00:00;9.833333492;17.46400028
5624;2024-02-28 14:15:00;9.600000381;17.04960068
5625;2024-02-28 14:30:00;9.199999809;16.33919966
5626;2024-02-28 14:45:00;8.800000191;15.62880034
5627;2024-02-28 15:00:00;8.400000572;14.91840102
5628;2024-02-28 15:15:00;8.199999809;14.56319966
5629;2024-02-28 15:30:00;8;14.208
5630;2024-02-28 15:45:00;7.466666698;13.26080006
5631;2024-02-28 16:00:00;7.199999809;12.78719966
5632;2024-02-28 16:15:00;6.800000191;12.07680034
5633;2024-02-28 16:30:00;6.400000095;11.36640017
5634;2024-02-28 16:45:00;6;10.656
5635;2024-02-28 17:00:00;5.599999905;9.945599831
5636;2024-02-28 17:15:00;5.23333319;9.294399746
5637;2024-02-28 17:30:00;5.066666603;8.998399887
5638;2024-02-28 17:45:00;5;8.88
5639;2024-02-28 18:00:00;5;8.88
5640;2024-02-28 18:15:00;5;8.88
5641;2024-02-28 18:30:00;5;8.88
5642;2024-02-28 18:45:00;5;8.88
5643;2024-02-28 19:00:00;5;8.88
5644;2024-02-28 19:15:00;5;8.88
5645;2024-02-28 19:30:00;5;8.88
5646;2024-02-28 19:45:00;5;8.88
5647;2024-02-28 20:00:00;5;8.88
5648;2024-02-28 20:15:00;5;8.88
5649;2024-02-28 20:30:00;5;8.88
5650;2024-02-28 20:45:00;5;8.88
5651;2024-02-28 21:00:00;5;8.88
5652;2024-02-28 21:15:00;5;8.88
5653;2024-02-28 21:30:00;5;8.88
5654;2024-02-28 21:45:00;5;8.88
5655;2024-02-28 22:00:00;5;8.88
5656;2024-02-28 22:15:00;5;8.88
5657;2024-02-28 22:30:00;5;8.88
5658;2024-02-28 22:45:00;5;8.88
5659;2024-02-28 23:00:00;5;8.88
5660;2024-02-28 23:15:00;5;8.88
5661;2024-02-28 23:30:00;5;8.88
5662;2024-02-28 23:45:00;5;8.88
5663;2024-02-29 00:00:00;5;8.88
5664;2024-02-29 00:15:00;5;8.88
5665;2024-02-29 00:30:00;5;8.88
5666;2024-02-29 00:45:00;5;8.88
5667;2024-02-29 01:00:00;5;8.88
5668;2024-02-29 01:15:00;5;8.88
5669;2024-02-29 01:30:00;5;8.88
5670;2024-02-29 01:45:00;5;8.88
5671;2024-02-29 02:00:00;5;8.88
5672;2024-02-29 02:15:00;5;8.88
5673;2024-02-29 02:30:00;5;8.88
5674;2024-02-29 02:45:00;5;8.88
5675;2024-02-29 03:00:00;5;8.88
5676;2024-02-29 03:15:00;5;8.88
5677;2024-02-29 03:30:00;5;8.88
5678;2024-02-29 03:45:00;5;8.88
5679;2024-02-29 04:00:00;5;8.88
5680;2024-02-29 04:15:00;5;8.88
5681;2024-02-29 04:30:00;5;8.88
5682;2024-02-29 04:45:00;5;8.88
5683;2024-02-29 05:00:00;5;8.88
5684;2024-02-29 05:15:00;5;8.88
5685;2024-02-29 05:30:00;5;8.88
5686;2024-02-29 05:45:00;5;8.88
5687;2024-02-29 06:00:00;5;8.88
5688;2024-02-29 06:15:00;5;8.88
5689;2024-02-29 06:30:00;5;8.88
5690;2024-02-29 06:45:00;5;8.88
5691;2024-02-29 07:00:00;5;8.88
5692;2024-02-29 07:15:00;5;8.88
5693;2024-02-29 07:30:00;5;8.88
5694;2024-02-29 07:45:00;5;8.88
5695;2024-02-29 08:00:00;5;8.88
5696;2024-02-29 08:15:00;5;8.88
5697;2024-02-29 08:30:00;5;8.88
5698;2024-02-29 08:45:00;5;8.88
5699;2024-02-29 09:00:00;5;8.88
5700;2024-02-29 09:15:00;5;8.88
5701;2024-02-29 09:30:00;5;8.88
5702;2024-02-29 09:45:00;5;8.88
5703;2024-02-29 10:00:00;5;8.88
5704;2024-02-29 10:15:00;5;8.88
5705;2024-02-29 10:30:00;5;8.88
5706;2024-02-29 10:45:00;5.5;9.768
5707;2024-02-29 11:00:00;11.5333333;20.48319994
5708;2024-02-29 11:15:00;11.69999981;20.77919966
5709;2024-02-29 11:30:00;11.5;20.424
5710;2024-02-29 11:45:00;11.4000001;20.24640017
5711;2024-02-29 12:00:00;11.10000038;19.71360068
5712;2024-02-29 12:15:00;14.03333378;24.92320079
5713;2024-02-29 12:30:00;17.5;31.08
5714;2024-02-29 12:45:00;20.60000038;36.58560068
5715;2024-02-29 13:00:00;23.66666667;42.032
5716;2024-02-29 13:15:00;23.79999924;42.26879865
5717;2024-02-29 13:30:00;23.60000038;41.91360068
5718;2024-02-29 13:45:00;23.20000076;41.20320135
5719;2024-02-29 14:00:00;22.79999924;40.49279865
5720;2024-02-29 14:15:00;23.39999962;41.55839932
5721;2024-02-29 14:30:00;24.43333308;43.39359955
5722;2024-02-29 14:45:00;25.5;45.288
5723;2024-02-29 15:00:00;26.39999962;46.88639932
5724;2024-02-29 15:15:00;26.39999962;46.88639932
5725;2024-02-29 15:30:00;25.89999962;45.99839932
5726;2024-02-29 15:45:00;25.5;45.288
5727;2024-02-29 16:00:00;25.10000038;44.57760068
5728;2024-02-29 16:15:00;25.10000038;44.57760068
5729;2024-02-29 16:30:00;25.89999962;45.99839932
5730;2024-02-29 16:45:00;26.79999924;47.59679865
5731;2024-02-29 17:00:00;27.20000076;48.30720135
5732;2024-02-29 17:15:00;27.20000076;48.30720135
5733;2024-02-29 17:30:00;26.79999924;47.59679865
5734;2024-02-29 17:45:00;26.29999924;46.70879865
5735;2024-02-29 18:00:00;25.89999962;45.99839932
5736;2024-02-29 18:15:00;25.89999962;45.99839932
5737;2024-02-29 18:30:00;26.60000038;47.24160068
5738;2024-02-29 18:45:00;27.10000038;48.12960068
5739;2024-02-29 19:00:00;27.5;48.84
5740;2024-02-29 19:15:00;27.5;48.84
5741;2024-02-29 19:30:00;27.10000038;48.12960068
5742;2024-02-29 19:45:00;26.70000076;47.41920135
5743;2024-02-29 20:00:00;26.70000076;47.41920135
5744;2024-02-29 20:15:00;26.29999924;46.70879865
5745;2024-02-29 20:30:00;26.70000076;47.41920135
5746;2024-02-29 20:45:00;27.10000038;48.12960068
5747;2024-02-29 21:00:00;27.5;48.84
5748;2024-02-29 21:15:00;27.5;48.84
5749;2024-02-29 21:30:00;27.5;48.84
5750;2024-02-29 21:45:00;27.70000076;49.19520135
5751;2024-02-29 22:00:00;27.70000076;49.19520135
5752;2024-02-29 22:15:00;27.89999962;49.55039932
5753;2024-02-29 22:30:00;27.89999962;49.55039932
5754;2024-02-29 22:45:00;27.89999962;49.55039932
5755;2024-02-29 23:00:00;27.89999962;49.55039932
5756;2024-02-29 23:15:00;27.5;48.84
5757;2024-02-29 23:30:00;27.5;48.84
5758;2024-02-29 23:45:00;27.10000038;48.12960068
5759;2024-03-01 00:00:00;26.70000076;47.41920135
5760;2024-03-01 00:15:00;26.51614173;47.09266772
5761;2024-03-01 00:30:00;26.33311607;46.76761413
5762;2024-03-01 00:45:00;26.15092311;46.44403944
5763;2024-03-01 01:00:00;25.96956222;46.12194251
5764;2024-03-01 01:15:00;0;0
5765;2024-03-01 01:30:00;0;0
5766;2024-03-01 01:45:00;0;0
5767;2024-03-01 02:00:00;0;0
5768;2024-03-01 02:15:00;0;0
5769;2024-03-01 02:30:00;0;0
5770;2024-03-01 02:45:00;0;0
5771;2024-03-01 03:00:00;0;0
5772;2024-03-01 03:15:00;0;0
5773;2024-03-01 03:30:00;0;0
5774;2024-03-01 03:45:00;0;0
5775;2024-03-01 04:00:00;0;0
5776;2024-03-01 04:15:00;0;0
5777;2024-03-01 04:30:00;0;0
5778;2024-03-01 04:45:00;0;0
5779;2024-03-01 05:00:00;0;0
5780;2024-03-01 05:15:00;0;0
5781;2024-03-01 05:30:00;0;0
5782;2024-03-01 05:45:00;0;0
5783;2024-03-01 06:00:00;0;0
5784;2024-03-01 06:15:00;0;0
5785;2024-03-01 06:30:00;0;0
5786;2024-03-01 06:45:00;0;0
5787;2024-03-01 07:00:00;0;0
5788;2024-03-01 07:15:00;0;0
5789;2024-03-01 07:30:00;0;0
5790;2024-03-01 07:45:00;0;0
5791;2024-03-01 08:00:00;0;0
5792;2024-03-01 08:15:00;0;0
5793;2024-03-01 08:30:00;0;0
5794;2024-03-01 08:45:00;0;0
5795;2024-03-01 09:00:00;0;0
5796;2024-03-01 09:15:00;0;0
5797;2024-03-01 09:30:00;0;0
5798;2024-03-01 09:45:00;0;0
5799;2024-03-01 10:00:00;0;0
5800;2024-03-01 10:15:00;0;0
5801;2024-03-01 10:30:00;0;0
5802;2024-03-01 10:45:00;0;0
5803;2024-03-01 11:00:00;0;0
5804;2024-03-01 11:15:00;0;0
5805;2024-03-01 11:30:00;0;0
5806;2024-03-01 11:45:00;0;0
5807;2024-03-01 12:00:00;0;0
5808;2024-03-01 12:15:00;0;0
5809;2024-03-01 12:30:00;0;0
5810;2024-03-01 12:45:00;0;0
5811;2024-03-01 13:00:00;0;0
5812;2024-03-01 13:15:00;0;0
5813;2024-03-01 13:30:00;0;0
5814;2024-03-01 13:45:00;0;0
5815;2024-03-01 14:00:00;0;0
5816;2024-03-01 14:15:00;0;0
5817;2024-03-01 14:30:00;0;0
5818;2024-03-01 14:45:00;0;0
5819;2024-03-01 15:00:00;0;0
5820;2024-03-01 15:15:00;0;0
5821;2024-03-01 15:30:00;0;0
5822;2024-03-01 15:45:00;0;0
5823;2024-03-01 16:00:00;0;0
5824;2024-03-01 16:15:00;0;0
5825;2024-03-01 16:30:00;0;0
5826;2024-03-01 16:45:00;0;0
5827;2024-03-01 17:00:00;0;0
5828;2024-03-01 17:15:00;0;0
5829;2024-03-01 17:30:00;0;0
5830;2024-03-01 17:45:00;0;0
5831;2024-03-01 18:00:00;0;0
5832;2024-03-01 18:15:00;0;0
5833;2024-03-01 18:30:00;0;0
5834;2024-03-01 18:45:00;0;0
5835;2024-03-01 19:00:00;0;0
5836;2024-03-01 19:15:00;0;0
5837;2024-03-01 19:30:00;0;0
5838;2024-03-01 19:45:00;0;0
5839;2024-03-01 20:00:00;0;0
5840;2024-03-01 20:15:00;0;0
5841;2024-03-01 20:30:00;0;0
5842;2024-03-01 20:45:00;0;0
5843;2024-03-01 21:00:00;0;0
5844;2024-03-01 21:15:00;0;0
5845;2024-03-01 21:30:00;0;0
5846;2024-03-01 21:45:00;0;0
5847;2024-03-01 22:00:00;0;0
5848;2024-03-01 22:15:00;0;0
5849;2024-03-01 22:30:00;0;0
5850;2024-03-01 22:45:00;0;0
5851;2024-03-01 23:00:00;0;0
5852;2024-03-01 23:15:00;0;0
5853;2024-03-01 23:30:00;0;0
5854;2024-03-01 23:45:00;0;0
5855;2024-03-02 00:00:00;0;0
5856;2024-03-02 00:15:00;0;0
5857;2024-03-02 00:30:00;0;0
5858;2024-03-02 00:45:00;0;0
5859;2024-03-02 01:00:00;0;0
5860;2024-03-02 01:15:00;0;0
5861;2024-03-02 01:30:00;0;0
5862;2024-03-02 01:45:00;0;0
5863;2024-03-02 02:00:00;0;0
5864;2024-03-02 02:15:00;0;0
5865;2024-03-02 02:30:00;0;0
5866;2024-03-02 02:45:00;0;0
5867;2024-03-02 03:00:00;0;0
5868;2024-03-02 03:15:00;0;0
5869;2024-03-02 03:30:00;0;0
5870;2024-03-02 03:45:00;0;0
5871;2024-03-02 04:00:00;0;0
5872;2024-03-02 04:15:00;0;0
5873;2024-03-02 04:30:00;0;0
5874;2024-03-02 04:45:00;0;0
5875;2024-03-02 05:00:00;0;0
5876;2024-03-02 05:15:00;0;0
5877;2024-03-02 05:30:00;0;0
5878;2024-03-02 05:45:00;0;0
5879;2024-03-02 06:00:00;0;0
5880;2024-03-02 06:15:00;0;0
5881;2024-03-02 06:30:00;0;0
5882;2024-03-02 06:45:00;0;0
5883;2024-03-02 07:00:00;0;0
5884;2024-03-02 07:15:00;0;0
5885;2024-03-02 07:30:00;0;0
5886;2024-03-02 07:45:00;0;0
5887;2024-03-02 08:00:00;0;0
5888;2024-03-02 08:15:00;0;0
5889;2024-03-02 08:30:00;0;0
5890;2024-03-02 08:45:00;0;0
5891;2024-03-02 09:00:00;0;0
5892;2024-03-02 09:15:00;0;0
5893;2024-03-02 09:30:00;0;0
5894;2024-03-02 09:45:00;0;0
5895;2024-03-02 10:00:00;0;0
5896;2024-03-02 10:15:00;0;0
5897;2024-03-02 10:30:00;0;0
5898;2024-03-02 10:45:00;0;0
5899;2024-03-02 11:00:00;0;0
5900;2024-03-02 11:15:00;0;0
5901;2024-03-02 11:30:00;0;0
5902;2024-03-02 11:45:00;0;0
5903;2024-03-02 12:00:00;0;0
5904;2024-03-02 12:15:00;0;0
5905;2024-03-02 12:30:00;0;0
5906;2024-03-02 12:45:00;0;0
5907;2024-03-02 13:00:00;0;0
5908;2024-03-02 13:15:00;0;0
5909;2024-03-02 13:30:00;0;0
5910;2024-03-02 13:45:00;0;0
5911;2024-03-02 14:00:00;0;0
5912;2024-03-02 14:15:00;0;0
5913;2024-03-02 14:30:00;0;0
5914;2024-03-02 14:45:00;0;0
5915;2024-03-02 15:00:00;0;0
5916;2024-03-02 15:15:00;0;0
5917;2024-03-02 15:30:00;0;0
5918;2024-03-02 15:45:00;0;0
5919;2024-03-02 16:00:00;0;0
5920;2024-03-02 16:15:00;0;0
5921;2024-03-02 16:30:00;0;0
5922;2024-03-02 16:45:00;0;0
5923;2024-03-02 17:00:00;0;0
5924;2024-03-02 17:15:00;0;0
5925;2024-03-02 17:30:00;0;0
5926;2024-03-02 17:45:00;0;0
5927;2024-03-02 18:00:00;0;0
5928;2024-03-02 18:15:00;0;0
5929;2024-03-02 18:30:00;0;0
5930;2024-03-02 18:45:00;0;0
5931;2024-03-02 19:00:00;0;0
5932;2024-03-02 19:15:00;0;0
5933;2024-03-02 19:30:00;0;0
5934;2024-03-02 19:45:00;0;0
5935;2024-03-02 20:00:00;0;0
5936;2024-03-02 20:15:00;0;0
5937;2024-03-02 20:30:00;0;0
5938;2024-03-02 20:45:00;0;0
5939;2024-03-02 21:00:00;0;0
5940;2024-03-02 21:15:00;0;0
5941;2024-03-02 21:30:00;0;0
5942;2024-03-02 21:45:00;0;0
5943;2024-03-02 22:00:00;0;0
5944;2024-03-02 22:15:00;0;0
5945;2024-03-02 22:30:00;0;0
5946;2024-03-02 22:45:00;0;0
5947;2024-03-02 23:00:00;0;0
5948;2024-03-02 23:15:00;0;0
5949;2024-03-02 23:30:00;0;0
5950;2024-03-02 23:45:00;0;0
5951;2024-03-03 00:00:00;0;0
5952;2024-03-03 00:15:00;0;0
5953;2024-03-03 00:30:00;0;0
5954;2024-03-03 00:45:00;0;0
5955;2024-03-03 01:00:00;0;0
5956;2024-03-03 01:15:00;0;0
5957;2024-03-03 01:30:00;0;0
5958;2024-03-03 01:45:00;0;0
5959;2024-03-03 02:00:00;0;0
5960;2024-03-03 02:15:00;0;0
5961;2024-03-03 02:30:00;0;0
5962;2024-03-03 02:45:00;0;0
5963;2024-03-03 03:00:00;0;0
5964;2024-03-03 03:15:00;0;0
5965;2024-03-03 03:30:00;0;0
5966;2024-03-03 03:45:00;0;0
5967;2024-03-03 04:00:00;0;0
5968;2024-03-03 04:15:00;0;0
5969;2024-03-03 04:30:00;0;0
5970;2024-03-03 04:45:00;0;0
5971;2024-03-03 05:00:00;0;0
5972;2024-03-03 05:15:00;0;0
5973;2024-03-03 05:30:00;0;0
5974;2024-03-03 05:45:00;0;0
5975;2024-03-03 06:00:00;0;0
5976;2024-03-03 06:15:00;0;0
5977;2024-03-03 06:30:00;0;0
5978;2024-03-03 06:45:00;0;0
5979;2024-03-03 07:00:00;0;0
5980;2024-03-03 07:15:00;0;0
5981;2024-03-03 07:30:00;0;0
5982;2024-03-03 07:45:00;0;0
5983;2024-03-03 08:00:00;0;0
5984;2024-03-03 08:15:00;0;0
5985;2024-03-03 08:30:00;0;0
5986;2024-03-03 08:45:00;0;0
5987;2024-03-03 09:00:00;0;0
5988;2024-03-03 09:15:00;0;0
5989;2024-03-03 09:30:00;0;0
5990;2024-03-03 09:45:00;0;0
5991;2024-03-03 10:00:00;0;0
5992;2024-03-03 10:15:00;0;0
5993;2024-03-03 10:30:00;0;0
5994;2024-03-03 10:45:00;0;0
5995;2024-03-03 11:00:00;0;0
5996;2024-03-03 11:15:00;0;0
5997;2024-03-03 11:30:00;0;0
5998;2024-03-03 11:45:00;0;0
5999;2024-03-03 12:00:00;0;0
6000;2024-03-03 12:15:00;0;0
6001;2024-03-03 12:30:00;0;0
6002;2024-03-03 12:45:00;0;0
6003;2024-03-03 13:00:00;5;8.88
6004;2024-03-03 13:15:00;7.599999905;13.49759983
6005;2024-03-03 13:30:00;9.800000191;17.40480034
6006;2024-03-03 13:45:00;12.5;22.2
6007;2024-03-03 14:00:00;14.30000019;25.39680034
6008;2024-03-03 14:15:00;15.30000019;27.17280034
6009;2024-03-03 14:30:00;16.10000038;28.59360068
6010;2024-03-03 14:45:00;16.29999924;28.94879865
6011;2024-03-03 15:00:00;16.29999924;28.94879865
6012;2024-03-03 15:15:00;16.70000076;29.65920135
6013;2024-03-03 15:30:00;16.70000076;29.65920135
6014;2024-03-03 15:45:00;16.70000076;29.65920135
6015;2024-03-03 16:00:00;16.70000076;29.65920135
6016;2024-03-03 16:15:00;16.70000076;29.65920135
6017;2024-03-03 16:30:00;16.70000076;29.65920135
6018;2024-03-03 16:45:00;16.70000076;29.65920135
6019;2024-03-03 17:00:00;16.70000076;29.65920135
6020;2024-03-03 17:15:00;16.70000076;29.65920135
6021;2024-03-03 17:30:00;16.70000076;29.65920135
6022;2024-03-03 17:45:00;16.70000076;29.65920135
6023;2024-03-03 18:00:00;16.70000076;29.65920135
6024;2024-03-03 18:15:00;16.70000076;29.65920135
6025;2024-03-03 18:30:00;16.70000076;29.65920135
6026;2024-03-03 18:45:00;16.70000076;29.65920135
6027;2024-03-03 19:00:00;16.70000076;29.65920135
6028;2024-03-03 19:15:00;16.70000076;29.65920135
6029;2024-03-03 19:30:00;16.70000076;29.65920135
6030;2024-03-03 19:45:00;16.70000076;29.65920135
6031;2024-03-03 20:00:00;16.70000076;29.65920135
6032;2024-03-03 20:15:00;16.70000076;29.65920135
6033;2024-03-03 20:30:00;16.70000076;29.65920135
6034;2024-03-03 20:45:00;16.70000076;29.65920135
6035;2024-03-03 21:00:00;16.70000076;29.65920135
6036;2024-03-03 21:15:00;16.70000076;29.65920135
6037;2024-03-03 21:30:00;16.70000076;29.65920135
6038;2024-03-03 21:45:00;16.70000076;29.65920135
6039;2024-03-03 22:00:00;16.70000076;29.65920135
6040;2024-03-03 22:15:00;16.70000076;29.65920135
6041;2024-03-03 22:30:00;16.70000076;29.65920135
6042;2024-03-03 22:45:00;16.70000076;29.65920135
6043;2024-03-03 23:00:00;16.70000076;29.65920135
6044;2024-03-03 23:15:00;16.70000076;29.65920135
6045;2024-03-03 23:30:00;16.70000076;29.65920135
6046;2024-03-03 23:45:00;16.39999962;29.12639932
6047;2024-03-04 00:00:00;16.39999962;29.12639932
6048;2024-03-04 00:15:00;15.90000057;28.23840102
6049;2024-03-04 00:30:00;15.5;27.528
6050;2024-03-04 00:45:00;15.10000038;26.81760068
6051;2024-03-04 01:00:00;14.69999981;26.10719966
6052;2024-03-04 01:15:00;14.30000019;25.39680034
6053;2024-03-04 01:30:00;14.10000038;25.04160068
6054;2024-03-04 01:45:00;13.90000057;24.68640102
6055;2024-03-04 02:00:00;13.5;23.976
6056;2024-03-04 02:15:00;13.10000038;23.26560068
6057;2024-03-04 02:30:00;12.69999981;22.55519966
6058;2024-03-04 02:45:00;12.30000019;21.84480034
6059;2024-03-04 03:00:00;11.90000057;21.13440102
6060;2024-03-04 03:15:00;11.69999981;20.77919966
6061;2024-03-04 03:30:00;11.5;20.424
6062;2024-03-04 03:45:00;11.30000019;20.06880034
6063;2024-03-04 04:00:00;10.69999981;19.00319966
6064;2024-03-04 04:15:00;10.30000019;18.29280034
6065;2024-03-04 04:30:00;9.900000572;17.58240102
6066;2024-03-04 04:45:00;9.699999809;17.22719966
6067;2024-03-04 05:00:00;9.300000191;16.51680034
6068;2024-03-04 05:15:00;9.100000381;16.16160068
6069;2024-03-04 05:30:00;8.699999809;15.45119966
6070;2024-03-04 05:45:00;8.300000191;14.74080034
6071;2024-03-04 06:00:00;7.900000095;14.03040017
6072;2024-03-04 06:15:00;7.5;13.32
6073;2024-03-04 06:30:00;7.099999905;12.60959983
6074;2024-03-04 06:45:00;7.099999905;12.60959983
6075;2024-03-04 07:00:00;6.5;11.544
6076;2024-03-04 07:15:00;6.300000191;11.18880034
6077;2024-03-04 07:30:00;5.900000095;10.47840017
6078;2024-03-04 07:45:00;5.5;9.768
6079;2024-03-04 08:00:00;5.099999905;9.057599831
6080;2024-03-04 08:15:00;4.900000095;8.702400169
6081;2024-03-04 08:30:00;4.900000095;8.702400169
6082;2024-03-04 08:45:00;4.900000095;8.702400169
6083;2024-03-04 09:00:00;4.900000095;8.702400169
6084;2024-03-04 09:15:00;4.900000095;8.702400169
6085;2024-03-04 09:30:00;4.900000095;8.702400169
6086;2024-03-04 09:45:00;4.900000095;8.702400169
