nv;Datetime;MS_P;MS_Q;MS_Ep;MS_Eq
12239;2024-05-07 12:00:00;389.5444992;62.24436214;94.12581054;16.01620439
12240;2024-05-07 12:15:00;351.818684;64.59685115;92.67039789;15.77162532
12241;2024-05-07 12:30:00;377.3816349;64.03721931;91.15003986;16.07925881
12242;2024-05-07 12:45:00;445.7920688;58.08632354;102.896713;14.83246631
12243;2024-05-07 13:00:00;395.0609393;57.24306052;105.106626;13.84908539
12244;2024-05-07 13:15:00;436.7594237;54.37817118;103.9775454;13.16242336
12245;2024-05-07 13:30:00;446.515557;51.52070196;110.4093726;12.45431702
12246;2024-05-07 13:45:00;445.3180027;48.82982485;111.479195;9.843605128
12247;2024-05-07 14:00:00;424.3040451;44.97493289;108.702756;9.425066612
12248;2024-05-07 14:15:00;392.1799529;38.06937836;102.0604997;8.867318645
12249;2024-05-07 14:30:00;390.6345324;36.81641704;97.85181066;8.275734067
12250;2024-05-07 14:45:00;385.0939645;39.06310302;96.96606211;8.167416667
12251;2024-05-07 15:00:00;381.0108446;36.36351837;95.76310113;9.476795425
12252;2024-05-07 15:15:00;358.5351089;32.38875193;92.44324418;8.896439424
12253;2024-05-07 15:30:00;349.510904;33.16504621;88.50575162;8.62996304
12254;2024-05-07 15:45:00;339.8079872;35.42360795;86.16486141;8.753242199
12255;2024-05-07 16:00:00;338.3418769;38.71811411;84.76873301;9.005358852
12256;2024-05-07 16:15:00;314.2948992;37.49759813;81.579597;9.528980566
12257;2024-05-07 16:30:00;297.0031268;34.94865972;76.41225325;9.299102541
12258;2024-05-07 16:45:00;293.2379318;37.97294266;73.78013233;9.075869679
12259;2024-05-07 17:00:00;260.8290114;31.33912275;69.2583679;8.664548867
12260;2024-05-07 17:15:00;250.8303501;31.37448148;63.95742019;7.839200529
12261;2024-05-07 17:30:00;224.391651;30.94623692;59.40275014;7.961663198
12262;2024-05-07 17:45:00;201.5821904;26.33633026;53.24673017;7.882012734
12263;2024-05-07 18:00:00;171.1299273;24.6383383;46.58901471;7.819159051
12264;2024-05-07 18:15:00;125.5808627;26.91891958;37.08884875;7.72026668
12265;2024-05-07 18:30:00;114.7228355;29.59896224;30.03796227;7.658985143
12266;2024-05-07 18:45:00;97.16530034;32.01458194;26.48601698;7.705074724
12267;2024-05-07 19:00:00;88.50431918;30.84554525;23.20870244;7.857515899
12268;2024-05-07 19:15:00;74.99762061;27.08465898;20.43774247;7.195789459
12269;2024-05-07 19:30:00;63.4443855;22.26380968;17.30525076;6.187725967
12270;2024-05-07 19:45:00;62.6791606;22.72012453;15.76544326;5.622991777
12271;2024-05-07 20:00:00;56.54301104;19.04009411;14.90277146;5.22002733
12272;2024-05-07 20:15:00;88.12999178;25.07739608;18.08412535;5.514686274
12273;2024-05-07 20:30:00;98.01253167;20.15637339;23.25686066;5.654221184
12274;2024-05-07 20:45:00;98.82212334;22.42003747;24.60433188;5.322051357
12275;2024-05-07 21:00:00;106.0730784;24.36883687;25.61190022;5.848609292
12276;2024-05-07 21:15:00;79.68567433;22.97438467;23.21984409;5.917902692
12277;2024-05-07 21:30:00;74.36596017;20.73455866;19.25645431;5.463617916
12278;2024-05-07 21:45:00;76.5098314;20.37988155;18.85947395;5.139305027
12279;2024-05-07 22:00:00;73.9555843;22.58214566;18.80817696;5.370253402
12280;2024-05-07 22:15:00;73.95406861;16.00133393;18.48870661;4.822934949
12281;2024-05-07 22:30:00;84.77640475;23.45290283;19.84130917;4.931779595
12282;2024-05-07 22:45:00;135.6232753;24.90357616;27.54996001;6.044559874
12283;2024-05-07 23:00:00;141.5025375;28.67864888;34.6407266;6.697778129
12284;2024-05-07 23:15:00;121.1151837;25.17466403;32.82721515;6.731664114
12285;2024-05-07 23:30:00;118.2649771;23.45811206;29.92252011;6.079097012
12286;2024-05-07 23:45:00;110.5730566;23.709978;28.60475421;5.896011258
12287;2024-05-08 00:00:00;121.8074106;27.56613895;29.04755839;6.409514618
12288;2024-05-08 00:15:00;114.1822024;28.18637246;29.49870163;6.969063926
12289;2024-05-08 00:30:00;99.88766094;23.33073504;26.75873292;6.439638437
12290;2024-05-08 00:45:00;94.25804017;20.40664681;24.26821264;5.467172731
12291;2024-05-08 01:00:00;109.6134381;23.89213424;25.48393478;5.537347632
12292;2024-05-08 01:15:00;104.7255116;25.35380516;26.79236871;6.155742425
12293;2024-05-08 01:30:00;104.0969932;25.92353033;26.10281311;6.409666937
12294;2024-05-08 01:45:00;97.66912423;22.58769651;25.22076468;6.063903355
12295;2024-05-08 02:00:00;95.33521095;21.42671241;24.1255419;5.501801115
12296;2024-05-08 02:15:00;76.77773446;12.92753255;21.51411818;4.294280621
12297;2024-05-08 02:30:00;79.58192453;14.9729466;19.54495737;3.487559894
12298;2024-05-08 02:45:00;93.14815224;19.04806443;21.5912596;4.252626379
12299;2024-05-08 03:00:00;106.3384938;20.28167051;24.93583076;4.916216867
12300;2024-05-08 03:15:00;109.8633698;22.80431037;27.02523295;5.38574761
12301;2024-05-08 03:30:00;119.305565;27.9371219;28.64611685;6.342679034
12302;2024-05-08 03:45:00;83.73146212;15.14693987;25.37962839;5.385507721
12303;2024-05-08 04:00:00;110.3809843;23.60044409;24.26405581;4.843422994
12304;2024-05-08 04:15:00;108.3546368;19.72990024;27.34195264;5.416293041
12305;2024-05-08 04:30:00;105.7286184;19.60395834;26.7604069;4.916732323
12306;2024-05-08 04:45:00;110.9512834;24.4575774;27.08361203;5.507691967
12307;2024-05-08 05:00:00;97.65172876;20.43903553;26.07537652;5.612076617
12308;2024-05-08 05:15:00;121.9255241;29.36433738;27.4471566;6.225421614
12309;2024-05-08 05:30:00;125.8485789;21.65638777;30.97176287;6.377590643
12310;2024-05-08 05:45:00;184.8266473;25.41693322;38.83440328;5.884165124
12311;2024-05-08 06:00:00;212.7574076;26.20314051;49.69800687;6.452509217
12312;2024-05-08 06:15:00;225.4350698;31.63790518;54.77405967;7.230130712
12313;2024-05-08 06:30:00;213.3662695;47.75840637;54.85016741;9.690609937
12314;2024-05-08 06:45:00;242.6578535;58.8221775;57.00301538;13.32257298
12315;2024-05-08 07:00:00;239.2897683;58.20105834;60.24345273;14.62790448
12316;2024-05-08 07:15:00;253.1046571;57.44345784;61.54930318;14.45556452
12317;2024-05-08 07:30:00;295.0141086;69.72873187;68.51484572;15.89652371
12318;2024-05-08 07:45:00;329.5902656;62.03379445;78.07554678;16.47031579
12319;2024-05-08 08:00:00;338.4424329;69.13664457;83.50408731;16.39630488
12320;2024-05-08 08:15:00;373.3187422;67.4718629;88.97014689;17.07606343
12321;2024-05-08 08:30:00;359.7910212;65.09017193;91.63872043;16.57025435
12322;2024-05-08 08:45:00;357.6888049;69.5523022;89.68497826;16.83030927
12323;2024-05-08 09:00:00;371.469456;63.4138036;91.14478261;16.62076323
12324;2024-05-08 09:15:00;377.6137707;60.50222916;93.63540334;15.48950409
12325;2024-05-08 09:30:00;393.8632712;60.38640684;96.43463024;15.1110795
12326;2024-05-08 09:45:00;384.9491216;55.70458836;97.3515491;14.5113744
12327;2024-05-08 10:00:00;407.8013211;52.0716376;99.09380534;13.47202824
12328;2024-05-08 10:15:00;428.1225069;50.8158967;104.4904785;12.86094179
12329;2024-05-08 10:30:00;422.6907986;54.54838812;106.3516632;13.1705356
12330;2024-05-08 10:45:00;423.0003857;53.38106633;105.711398;13.49118181
12331;2024-05-08 11:00:00;421.7662807;52.9446977;105.5958333;13.2907205
12332;2024-05-08 11:15:00;438.9788285;54.31118204;107.5931387;13.40698497
12333;2024-05-08 11:30:00;447.2337658;58.10615782;110.7765743;14.05216748
12334;2024-05-08 11:45:00;462.1367726;57.58144234;113.6713173;14.46095002
12335;2024-05-08 12:00:00;460.3016487;59.428896;115.3048027;14.62629229
12336;2024-05-08 12:15:00;452.2863997;54.58225563;114.0735061;14.25139395
12337;2024-05-08 12:30:00;463.4033643;56.41918491;114.4612205;13.87518007
12338;2024-05-08 12:45:00;462.9028583;58.36174312;115.7882778;14.347616
12339;2024-05-08 13:00:00;461.3196958;60.55562368;115.5278193;14.86467085
12340;2024-05-08 13:15:00;459.0267097;59.37986924;115.0433007;14.99193661
12341;2024-05-08 13:30:00;443.5449959;54.45628093;112.8214632;14.22951877
12342;2024-05-08 13:45:00;460.2545012;62.13751395;112.9749371;14.57422436
12343;2024-05-08 14:00:00;464.1775585;61.4390051;115.5540075;15.44706488
12344;2024-05-08 14:15:00;441.9514698;47.83646937;113.2661285;13.65943431
12345;2024-05-08 14:30:00;421.7145359;43.21807339;107.9582507;11.38181784
12346;2024-05-08 14:45:00;432.0237918;50.70193596;106.717291;11.74000117
12347;2024-05-08 15:00:00;409.491151;46.19781464;105.1893678;12.11246883
12348;2024-05-08 15:15:00;392.7271372;49.56549395;100.277286;11.97041357
12349;2024-05-08 15:30:00;365.2279271;42.44886184;94.74438305;11.50179447
12350;2024-05-08 15:45:00;351.9485408;40.11988911;89.64705849;10.32109387
12351;2024-05-08 16:00:00;334.7489237;42.63578337;85.83718306;10.34445906
12352;2024-05-08 16:15:00;302.9843279;31.40578591;79.71665644;9.259474249
12353;2024-05-08 16:30:00;294.3941281;33.23032942;74.67230699;8.079514416
12354;2024-05-08 16:45:00;250.4032535;34.3950196;68.0996727;8.453168627
12355;2024-05-08 17:00:00;249.1024592;31.16183521;62.43821408;8.194606851
12356;2024-05-08 17:15:00;196.767516;20.76244457;55.7337469;6.490534973
12357;2024-05-08 17:30:00;175.5681157;27.69800061;46.54195396;6.057555648
12358;2024-05-08 17:45:00;173.0802166;29.63538108;43.58104154;7.166672712
12359;2024-05-08 18:00:00;146.6243829;23.58807064;39.96307494;6.652931466
12360;2024-05-08 18:15:00;114.9716253;26.09346812;32.69950102;6.210192346
12361;2024-05-08 18:30:00;124.952441;23.47894752;29.99050828;6.196551956
12362;2024-05-08 18:45:00;91.81211273;22.9365011;27.09556921;5.801931079
12363;2024-05-08 19:00:00;86.43681536;24.12967964;22.28111601;5.883272593
12364;2024-05-08 19:15:00;90.31585154;28.78360995;22.09408336;6.614161199
12365;2024-05-08 19:30:00;114.8567479;28.57723145;25.64657493;7.170105176
12366;2024-05-08 19:45:00;114.7723003;33.88447103;28.70363103;7.80771281
12367;2024-05-08 20:00:00;87.32033215;30.80521501;25.26157906;8.086210755
12368;2024-05-08 20:15:00;74.38274825;28.76421579;20.21288505;7.44617885
12369;2024-05-08 20:30:00;73.1806824;26.28582111;18.43821808;6.881254612
12370;2024-05-08 20:45:00;86.79697328;29.24415879;19.99720696;6.941247487
12371;2024-05-08 21:00:00;103.0899248;36.90815082;23.73586227;8.269038701
12372;2024-05-08 21:15:00;121.523312;36.13182756;28.0766546;9.129997298
12373;2024-05-08 21:30:00;135.6949067;36.88649219;32.15227734;9.127289968
12374;2024-05-08 21:45:00;118.5150101;33.14443732;31.77623961;8.753866188
12375;2024-05-08 22:00:00;119.2685891;31.68249231;29.7229499;8.103366204
12376;2024-05-08 22:15:00;116.4869678;29.92967968;29.46944461;7.701521499
12377;2024-05-08 22:30:00;113.8588414;28.28630974;28.79322615;7.276998678
12378;2024-05-08 22:45:00;105.476574;25.84926193;27.41692693;6.766946459
12379;2024-05-08 23:00:00;114.2580601;28.96754899;27.46682927;6.852101365
12380;2024-05-08 23:15:00;116.8420743;27.46766264;28.8875168;7.054401454
12381;2024-05-08 23:30:00;108.0568482;23.05572715;28.11236531;6.315423724
12382;2024-05-08 23:45:00;119.2483171;30.59084853;28.41314567;6.70582196
12383;2024-05-09 00:00:00;106.5012653;23.36628914;28.21869781;6.744642209
12384;2024-05-09 00:15:00;102.83528;20.81398379;26.16706817;5.522534117
12385;2024-05-09 00:30:00;107.2026693;22.81247699;26.25474367;5.453307598
12386;2024-05-09 00:45:00;96.94119507;19.34066724;25.51798305;5.269143028
12387;2024-05-09 01:00:00;114.8145342;26.97509787;26.46946616;5.789470638
12388;2024-05-09 01:15:00;112.3970325;26.33451811;28.40144583;6.663701997
12389;2024-05-09 01:30:00;115.4224625;23.24247021;28.47743687;6.19712354
12390;2024-05-09 01:45:00;109.8722675;20.49715535;28.16184125;5.467453195
12391;2024-05-09 02:00:00;105.575344;17.76993546;26.93095143;4.783386352
12392;2024-05-09 02:15:00;101.4032312;13.26619769;25.87232189;3.879516644
12393;2024-05-09 02:30:00;104.4196655;16.02474854;25.72786208;3.661368279
12394;2024-05-09 02:45:00;111.6938594;18.37699187;27.01419061;4.300217552
12395;2024-05-09 03:00:00;118.5861011;18.1104397;28.78499507;4.560928947
12396;2024-05-09 03:15:00;112.6494681;16.44331673;28.90444614;4.319219554
12397;2024-05-09 03:30:00;127.8201548;24.25642297;30.05870285;5.087467463
12398;2024-05-09 03:45:00;120.1701037;19.6408976;30.99878231;5.487165071
12399;2024-05-09 04:00:00;116.9295891;23.16008288;29.6374616;5.350122561
12400;2024-05-09 04:15:00;101.3250832;21.66932676;27.28183403;5.603676206
12401;2024-05-09 04:30:00;101.8556389;23.08104097;25.39759025;5.593795966
12402;2024-05-09 04:45:00;90.29431716;14.35768698;24.01199642;4.679840994
12403;2024-05-09 05:00:00;99.81398218;19.07882971;23.76353742;4.179564587
12404;2024-05-09 05:15:00;104.1327562;17.80821975;25.4933423;4.610881183
12405;2024-05-09 05:30:00;165.5779598;25.37762401;33.7138395;5.336947533
12406;2024-05-09 05:45:00;181.1321113;31.1061105;43.33875889;7.060466813
12407;2024-05-09 06:00:00;157.2669652;29.55705071;42.29988457;7.582895151
12408;2024-05-09 06:15:00;192.9989387;34.39100177;43.78323799;7.99350656
12409;2024-05-09 06:30:00;208.3855787;40.05763738;50.17306468;9.306079893
12410;2024-05-09 06:45:00;223.8921693;44.60909531;54.0347185;10.58334159
12411;2024-05-09 07:00:00;240.4485816;47.67746735;58.04259387;11.53582033
12412;2024-05-09 07:15:00;243.9319272;44.5017783;60.5475636;11.52240571
12413;2024-05-09 07:30:00;261.9953769;44.61880059;63.24091302;11.14007236
12414;2024-05-09 07:45:00;280.0175382;64.36540875;67.75161439;13.62302617
12415;2024-05-09 08:00:00;272.0580265;55.77322456;69.00944559;15.01732916
12416;2024-05-09 08:15:00;282.9340471;59.52721171;69.3740092;14.41255453
12417;2024-05-09 08:30:00;351.1644138;63.23931845;79.26230761;15.34581627
12418;2024-05-09 08:45:00;340.8585476;66.26631857;86.50287018;16.18820463
12419;2024-05-09 09:00:00;354.2934816;62.19717647;86.89400366;16.05793688
12420;2024-05-09 09:15:00;377.2307234;68.98554083;91.44052563;16.39783966
12421;2024-05-09 09:30:00;376.7042471;63.35344066;94.24187132;16.54237269
12422;2024-05-09 09:45:00;390.4893592;64.9052131;95.89920079;16.03233172
12423;2024-05-09 10:00:00;398.4415113;57.30597573;98.61635881;15.2763986
12424;2024-05-09 10:15:00;416.8969876;51.24125794;101.9173124;13.56840421
12425;2024-05-09 10:30:00;440.9694625;56.44122044;107.2333063;13.4603098
12426;2024-05-09 10:45:00;471.5117357;66.40176;114.0601498;15.35537256
12427;2024-05-09 11:00:00;476.1438695;72.74435291;118.4569506;17.39326411
12428;2024-05-09 11:15:00;478.6232767;68.26001625;119.3458933;17.62554615
12429;2024-05-09 11:30:00;510.2456731;72.03165214;123.6086187;17.53645855
12430;2024-05-09 11:45:00;533.796548;75.37513328;130.5052776;18.42584818
12431;2024-05-09 12:00:00;520.2425412;69.94908342;131.7548861;18.16552709
12432;2024-05-09 12:15:00;491.1594528;71.79024301;126.4252493;17.7174158
12433;2024-05-09 12:30:00;474.2201632;74.011096;120.672452;18.22516738
12434;2024-05-09 12:45:00;479.1984446;75.73486831;119.177326;18.71824554
12435;2024-05-09 13:00:00;474.6477235;69.41387574;119.230771;18.14359301
12436;2024-05-09 13:15:00;502.7011612;72.98531823;122.1686106;17.79989925
12437;2024-05-09 13:30:00;506.5203524;74.2742435;126.1526892;18.40744522
12438;2024-05-09 13:45:00;439.6470507;70.73517544;118.2709254;18.12617737
12439;2024-05-09 14:00:00;441.5953147;54.8548168;110.1552957;15.69874903
12440;2024-05-09 14:15:00;451.2612122;60.37531688;111.6070659;14.40376671
12441;2024-05-09 14:30:00;419.1830906;61.44322435;108.8055379;15.22731765
12442;2024-05-09 14:45:00;406.5718727;51.91297781;103.2193704;14.16952527
12443;2024-05-09 15:00:00;374.3652487;49.78836508;97.61714017;12.71266786
12444;2024-05-09 15:15:00;362.0975465;50.7658272;92.0578494;12.56927404
12445;2024-05-09 15:30:00;373.9567455;58.22208581;92.00678649;13.62348913
12446;2024-05-09 15:45:00;358.350161;55.87588676;91.53836331;14.26224657
12447;2024-05-09 16:00:00;322.328412;47.12407332;85.08482163;12.87499501
12448;2024-05-09 16:15:00;309.3704837;44.18536267;78.96236196;11.4136795
12449;2024-05-09 16:30:00;300.3157914;41.68157767;76.21078438;10.73336754
12450;2024-05-09 16:45:00;282.0485035;41.88891222;72.79553686;10.44631124
12451;2024-05-09 17:00:00;271.2235162;43.3173624;69.15900247;10.65078433
12452;2024-05-09 17:15:00;258.0197487;41.04040124;66.15540812;10.54472046
12453;2024-05-09 17:30:00;223.0452806;37.0600902;60.13312866;9.762561429
12454;2024-05-09 17:45:00;222.7682867;37.96898043;55.7266959;9.381305652
12455;2024-05-09 18:00:00;193.2061149;32.00710797;51.9968002;8.581530957
12456;2024-05-09 18:15:00;161.6822227;32.10675591;44.36104221;8.014232985
12457;2024-05-09 18:30:00;103.5715539;25.07885938;33.15672208;7.148201911
12458;2024-05-09 18:45:00;110.3235139;29.82717766;26.73688348;6.855818561
12459;2024-05-09 19:00:00;118.5387889;35.14486447;28.60778785;8.121505267
12460;2024-05-09 19:15:00;124.7011895;35.81184048;30.4049973;8.869588119
12461;2024-05-09 19:30:00;103.4670552;33.14713461;28.5210306;8.619871887
12462;2024-05-09 19:45:00;93.05898235;28.03023651;24.5657547;7.647171391
12463;2024-05-09 20:00:00;87.53557537;29.47517789;22.57431972;7.1881768
12464;2024-05-09 20:15:00;73.54977773;24.63304881;20.13566914;6.763528337
12465;2024-05-09 20:30:00;72.81601327;31.11662303;18.28595525;6.96870898
12466;2024-05-09 20:45:00;62.03018285;25.60947371;16.85577452;7.090762093
12467;2024-05-09 21:00:00;64.9992893;29.77208737;15.87868402;6.922695135
12468;2024-05-09 21:15:00;105.8558686;34.85871081;21.35689474;8.078849773
12469;2024-05-09 21:30:00;127.9044704;39.74798625;29.22004238;9.325837132
12470;2024-05-09 21:45:00;118.0919368;32.69299512;30.7495509;9.055122671
12471;2024-05-09 22:00:00;116.0291836;31.20654938;29.26514005;7.987443062
12472;2024-05-09 22:15:00;107.7752885;24.94595811;27.97555901;7.019063436
12473;2024-05-09 22:30:00;116.8023364;29.99399288;28.07220311;6.867493874
12474;2024-05-09 22:45:00;112.8000217;27.24164786;28.70029477;7.154455093
12475;2024-05-09 23:00:00;109.0032533;25.1349826;27.72540938;6.547078808
12476;2024-05-09 23:15:00;92.22323245;20.17338633;25.15331072;5.663546117
12477;2024-05-09 23:30:00;102.4414393;22.89974415;24.33308397;5.38414131
12478;2024-05-09 23:45:00;96.72049529;23.74451211;24.89524182;5.830532033
12479;2024-05-10 00:00:00;85.31229806;17.23783778;22.75409917;5.122793736
12480;2024-05-10 00:15:00;98.79997787;22.98983319;23.01403449;5.028458871
12481;2024-05-10 00:30:00;101.3298954;22.37082086;25.01623416;5.670081757
12482;2024-05-10 00:45:00;89.10157161;18.63572398;23.80393338;5.125818106
12483;2024-05-10 01:00:00;94.11909404;16.02291516;22.90258321;4.332329893
12484;2024-05-10 01:15:00;98.30208427;16.78990892;24.05264729;4.10160301
12485;2024-05-10 01:30:00;111.3407561;23.05671362;26.20535505;4.980827818
12486;2024-05-10 01:45:00;116.0280917;29.34385689;28.42110598;6.550071314
12487;2024-05-10 02:00:00;115.9004051;28.72052416;28.9910621;7.258047631
12488;2024-05-10 02:15:00;80.46434025;10.94592815;24.54559317;4.958306538
12489;2024-05-10 02:30:00;74.3770616;8.326288997;19.35517523;2.409027143
12490;2024-05-10 02:45:00;74.71462899;6.330038051;18.63646132;1.832040881
12491;2024-05-10 03:00:00;108.0523848;21.62991798;22.84587672;3.494994504
12492;2024-05-10 03:15:00;115.8157187;23.65269701;27.98351293;5.660326873
12493;2024-05-10 03:30:00;112.9350214;19.42149533;28.59384251;5.384274042
12494;2024-05-10 03:45:00;130.902307;27.65405787;30.47966605;5.88444415
12495;2024-05-10 04:00:00;109.7616754;23.3433383;30.0829978;6.374674522
12496;2024-05-10 04:15:00;89.73763918;19.22896026;24.93741432;5.321537321
12497;2024-05-10 04:30:00;94.50719598;19.59554754;23.03060439;4.853063476
12498;2024-05-10 04:45:00;105.3672142;19.35083865;24.98430128;4.868298274
12499;2024-05-10 05:00:00;102.4091553;15.64129197;25.89118921;4.356099204
12500;2024-05-10 05:15:00;115.8771509;22.50252601;27.28578828;4.767977248
12501;2024-05-10 05:30:00;120.1266518;28.83753499;29.50047535;6.417507625
12502;2024-05-10 05:45:00;128.5124545;31.39611026;31.07988829;7.529205657
12503;2024-05-10 06:00:00;143.9321702;31.19102893;34.05557808;7.823392399
12504;2024-05-10 06:15:00;173.8850604;34.56195696;39.72715382;8.219123236
12505;2024-05-10 06:30:00;200.4441878;39.50042426;46.79115602;9.257333671
12506;2024-05-10 06:45:00;201.260455;39.86909828;50.21308035;9.903327588
12507;2024-05-10 07:00:00;194.2125788;42.0450263;49.43412923;10.23926557
12508;2024-05-10 07:15:00;210.6544074;45.57030854;50.60837328;10.95191686
12509;2024-05-10 07:30:00;189.4349612;34.62277589;50.01117107;10.02413555
12510;2024-05-10 07:45:00;246.9461491;47.70273034;54.54763878;10.29068828
12511;2024-05-10 08:00:00;269.9828975;48.99766918;64.61613082;12.08754994
12512;2024-05-10 08:15:00;253.1897583;49.87820072;65.39658198;12.35948374
12513;2024-05-10 08:30:00;264.8200665;51.63134688;64.7512281;12.68869345
12514;2024-05-10 08:45:00;253.4790414;46.47001283;64.78738848;12.26266996
12515;2024-05-10 09:00:00;258.7668088;47.76201367;64.03073127;11.77900331
12516;2024-05-10 09:15:00;272.6151877;47.01476881;66.42274957;11.84709781
12517;2024-05-10 09:30:00;292.0394696;53.66063407;70.58183217;12.58442536
12518;2024-05-10 09:45:00;290.9155912;53.68561314;72.86938261;13.4182809
12519;2024-05-10 10:00:00;290.9701827;56.99907044;72.73572175;13.83558545
12520;2024-05-10 10:15:00;296.6345757;58.94820935;73.4505948;14.49340997
12521;2024-05-10 10:30:00;309.021749;56.35992181;75.70704059;14.41351639
12522;2024-05-10 10:45:00;267.6303197;45.29272445;72.08150859;12.70658078
12523;2024-05-10 11:00:00;289.2743918;57.25346749;69.61308893;12.81827399
12524;2024-05-10 11:15:00;313.3901068;65.76926796;75.33306232;15.37784193
12525;2024-05-10 11:30:00;277.9663205;57.54314385;73.91955341;15.41405148
12526;2024-05-10 11:45:00;299.2418844;56.68062178;72.1510256;14.2779707
12527;2024-05-10 12:00:00;281.2677393;60.20415979;72.56370295;14.6105977
12528;2024-05-10 12:15:00;260.5897022;55.39015264;67.73218018;14.44928905
12529;2024-05-10 12:30:00;276.6933541;49.95527607;67.16038204;13.16817859
12530;2024-05-10 12:45:00;256.8986327;48.58285503;66.69899836;12.31726639
12531;2024-05-10 13:00:00;210.8876841;45.56797081;58.4732896;11.76885323
12532;2024-05-10 13:15:00;230.0907803;46.01062622;55.12230804;11.44732463
12533;2024-05-10 13:30:00;220.6110344;51.59435541;56.33772684;12.2006227
12534;2024-05-10 13:45:00;220.7410006;51.18949464;55.16900438;12.84798126
12535;2024-05-10 14:00:00;243.435592;48.88316676;58.02207407;12.50908267
12536;2024-05-10 14:15:00;197.6373291;41.90197773;55.13411514;11.34814306
12537;2024-05-10 14:30:00;220.1938078;53.39948981;52.22889211;11.91268344
12538;2024-05-10 14:45:00;222.6629569;53.71286435;55.35709558;13.38904427
12539;2024-05-10 15:00:00;227.468946;45.2566508;56.26648786;12.37118939
12540;2024-05-10 15:15:00;204.0001847;38.89027775;53.93364133;10.51836607
12541;2024-05-10 15:30:00;166.3081649;37.58611274;46.2885437;9.559548811
12542;2024-05-10 15:45:00;202.0127272;47.21041452;46.04011151;10.59956591
12543;2024-05-10 16:00:00;117.0530151;8.865320902;39.88321778;6.968537395
12544;2024-05-10 16:15:00;108.2725414;4.516061715;28.16569456;1.623090187
12545;2024-05-10 16:30:00;142.6672546;33.5794828;31.3674745;1.318387974
12546;2024-05-10 16:45:00;216.8759679;36.04328657;44.94290281;8.6599978
12547;2024-05-10 17:00:00;162.8149995;34.94957119;47.46137093;8.916282341
12548;2024-05-10 17:15:00;145.9709232;32.03081108;38.59824034;8.372547784
12549;2024-05-10 17:30:00;193.7653628;38.22458889;42.46703574;8.781924996
12550;2024-05-10 17:45:00;185.7514777;40.35065907;47.43960506;9.821905994
12551;2024-05-10 18:00:00;190.0015787;34.22362594;46.96913206;9.321785625
12552;2024-05-10 18:15:00;165.4553408;31.3161082;44.43211494;8.192466768
12553;2024-05-10 18:30:00;161.2091695;34.56178508;40.83306379;8.234736661
12554;2024-05-10 18:45:00;150.6541779;31.92132805;38.98291843;8.310389141
12555;2024-05-10 19:00:00;147.775204;27.37821753;37.30367274;7.412443197
12556;2024-05-10 19:15:00;154.6786078;33.29825399;37.80672647;7.58455894
12557;2024-05-10 19:30:00;135.1823895;25.6382187;36.23262466;7.367059087
12558;2024-05-10 19:45:00;110.3499605;22.65697497;30.69154375;6.03689921
12559;2024-05-10 20:00:00;121.7851656;24.33421796;29.01689076;5.873899116
12560;2024-05-10 20:15:00;114.9528421;23.36060071;29.59225095;5.961852333
12561;2024-05-10 20:30:00;120.5536897;24.03093266;29.43190782;5.923941671
12562;2024-05-10 20:45:00;121.562511;23.44076097;30.26452508;5.933961705
12563;2024-05-10 21:00:00;113.4257032;26.10316127;29.37352677;6.192990281
12564;2024-05-10 21:15:00;124.8777235;29.12817992;29.78792834;6.903917649
12565;2024-05-10 21:30:00;114.9245836;26.90963459;29.97528839;7.004726814
12566;2024-05-10 21:45:00;98.59888742;21.18069561;26.69043387;6.011291275
12567;2024-05-10 22:00:00;70.40299996;17.91370168;21.12523592;4.886799662
12568;2024-05-10 22:15:00;41.32081268;12.68284248;13.96547658;3.824568021
12569;2024-05-10 22:30:00;35.73647378;6.567428572;9.632160808;2.406283882
12570;2024-05-10 22:45:00;93.47035539;9.525653199;16.15085365;2.011635221
12571;2024-05-10 23:00:00;79.17188078;9.053228801;21.58027952;2.32236025
12572;2024-05-10 23:15:00;76.04603712;10.03488609;19.40223974;2.386014362
12573;2024-05-10 23:30:00;76.83012953;11.34017432;19.10952083;2.671882552
12574;2024-05-10 23:45:00;71.40282862;6.549441581;18.52911977;2.236201988
12575;2024-05-11 00:00:00;72.1452798;6.542543228;17.94351355;1.636498101
12576;2024-05-11 00:15:00;91.42827584;19.82335214;20.44669446;3.29573692
12577;2024-05-11 00:30:00;78.67815179;12.65637432;21.26330345;4.059965807
12578;2024-05-11 00:45:00;73.95973422;7.567156504;19.07973575;2.527941353
12579;2024-05-11 01:00:00;79.46636598;10.1497352;19.17826252;2.214611463
12580;2024-05-11 01:15:00;84.94984985;13.46461178;20.55202698;2.951793372
12581;2024-05-11 01:30:00;76.43260025;10.42869381;20.17280626;2.986663198
12582;2024-05-11 01:45:00;86.34972792;17.74305222;20.34779102;3.521468254
12583;2024-05-11 02:00:00;78.68079644;12.09031728;20.62881554;3.729171188
12584;2024-05-11 02:15:00;73.03336343;4.872451848;18.96426998;2.120346141
12585;2024-05-11 02:30:00;68.32005781;4.526135604;17.66917766;1.174823431
12586;2024-05-11 02:45:00;74.79239481;8.136207944;17.88905658;1.582792944
12587;2024-05-11 03:00:00;68.98947043;6.955194114;17.97273315;1.886425257
12588;2024-05-11 03:15:00;74.61201246;11.04657945;17.95018536;2.250221695
