nv;Datetime;sg1prim_P;sg1prim_Q;sg1prim_Ep;sg1prim_Eq
13484;2024-05-20 11:15:00;68.99768339;33.39427602;22.93429501;10.18940795
13485;2024-05-20 11:30:00;93.85124345;36.74858225;20.35611586;8.767857284
13486;2024-05-20 11:45:00;98.2787431;34.81766082;24.01624832;8.944146687
13487;2024-05-20 12:00:00;96.38760217;33.70232017;24.33329316;8.564997624
13488;2024-05-20 12:15:00;99.66895757;33.52036177;24.50706997;8.402047815
13489;2024-05-20 12:30:00;95.19559266;38.44055974;24.35806878;9.008767926
13490;2024-05-20 12:45:00;90.01426957;40.32618285;23.15123278;9.845842824
13491;2024-05-20 13:00:00;101.5704458;40.51899124;23.94808943;10.1056986
13492;2024-05-20 13:15:00;95.45401321;37.78602182;24.62805738;9.788126632
13493;2024-05-20 13:30:00;96.24744992;40.22549797;23.96268289;9.751439973
13494;2024-05-20 13:45:00;86.83996586;35.07325304;22.88592697;9.412343875
13495;2024-05-20 14:00:00;88.68814192;33.76115088;21.94101347;8.60430049
13496;2024-05-20 14:15:00;63.70606499;24.40961697;19.04927586;7.271691406
13497;2024-05-20 14:30:00;75.2726179;30.49154209;17.37233536;6.862644882
13498;2024-05-20 14:45:00;65.28602232;29.18674304;17.56983003;7.459785642
13499;2024-05-20 15:00:00;67.79359491;27.3712437;16.63495215;7.069748343
13500;2024-05-20 15:15:00;80.50109406;31.90717054;18.53683612;7.40980178
13501;2024-05-20 15:30:00;92.85587244;35.29470892;21.66962081;8.400234932
13502;2024-05-20 15:45:00;85.07777535;37.39718647;22.24170597;9.086486924
13503;2024-05-20 16:00:00;95.96434231;39.79400658;22.63026471;9.648899132
13504;2024-05-20 16:15:00;77.04925566;36.60240048;21.62669975;9.549550882
13505;2024-05-20 16:30:00;95.34428172;41.10102974;21.54919217;9.712928777
13506;2024-05-20 16:45:00;79.60794814;35.34789436;21.86902873;9.556115513
13507;2024-05-20 17:00:00;72.49343944;33.55825642;19.01267345;8.613268848
13508;2024-05-20 17:15:00;77.92096994;34.67335491;18.80180117;8.528951417
13509;2024-05-20 17:30:00;80.07435518;35.20438739;19.74941564;8.734717787
13510;2024-05-20 17:45:00;82.74802202;31.64024368;20.35279715;8.355578883
13511;2024-05-20 18:00:00;75.26403247;29.30507321;19.75150681;7.618164611
13512;2024-05-20 18:15:00;67.04639502;25.11971682;17.78880344;6.803098754
13513;2024-05-20 18:30:00;46.2717578;26.6949229;14.1647691;6.476829965
13514;2024-05-20 18:45:00;44.2840648;25.96745791;11.31947783;6.582797601
13515;2024-05-20 19:00:00;71.5670497;28.99126262;14.48138931;6.865365584
13516;2024-05-20 19:15:00;66.38276785;28.57175531;17.24372719;7.195377242
13517;2024-05-20 19:30:00;76.87627715;31.48062273;17.90738063;7.506547256
13518;2024-05-20 19:45:00;80.98174279;33.63826839;19.73225249;8.143336875
13519;2024-05-20 20:00:00;64.91307863;31.65641127;18.23685268;8.161834958
13520;2024-05-20 20:15:00;78.66109866;35.40136037;17.94677216;8.382221455
13521;2024-05-20 20:30:00;87.49894978;36.01650129;20.77000606;8.927232707
13522;2024-05-20 20:45:00;46.01907931;26.14260167;16.68975364;7.76988787
13523;2024-05-20 21:00:00;55.1515266;29.1188435;12.64632574;6.906937681
13524;2024-05-20 21:15:00;59.75873167;28.10784979;14.36378228;7.15333666
13525;2024-05-20 21:30:00;56.84455096;28.25641726;14.57541033;7.045533381
13526;2024-05-20 21:45:00;62.98817067;35.09888452;14.9790902;7.919412723
13527;2024-05-20 22:00:00;65.74311328;35.52959771;16.09141049;8.828560278
13528;2024-05-20 22:15:00;24.63124961;15.35461873;11.29679536;6.360527055
13529;2024-05-20 22:30:00;14.01265877;9.595375762;4.830488547;3.118749312
13530;2024-05-20 22:45:00;7.370468484;4.606373901;2.672890907;1.775218708
13531;2024-05-20 23:00:00;7.149726515;3.726609222;1.815024375;1.04162289
13532;2024-05-20 23:15:00;6.943773516;3.260490105;1.761687504;0.873387416
13533;2024-05-20 23:30:00;7.508327037;3.272730441;1.806512569;0.816652568
13534;2024-05-20 23:45:00;6.709500631;3.289858974;1.777228459;0.820323677
13535;2024-05-21 00:00:00;6.648024607;3.275847721;1.669690655;0.820713337
13536;2024-05-21 00:15:00;6.778767729;3.279134194;1.678349042;0.819372739
13537;2024-05-21 00:30:00;6.647074143;3.269700474;1.678230234;0.818604334
13538;2024-05-21 00:45:00;6.614575492;3.216245619;1.657706204;0.810743262
13539;2024-05-21 01:00:00;6.752846256;3.175713838;1.670927718;0.798994932
13540;2024-05-21 01:15:00;6.88120857;3.238095833;1.704256853;0.801726209
13541;2024-05-21 01:30:00;6.514641412;3.275433456;1.674481248;0.814191161
13542;2024-05-21 01:45:00;6.561077812;3.237556948;1.634464903;0.8141238
13543;2024-05-21 02:00:00;6.451186738;0.48247857;1.626533069;0.46500444
13544;2024-05-21 02:15:00;5.195792445;-3.838361611;1.455872398;-0.046841054
13545;2024-05-21 02:30:00;5.688095638;-3.766617216;1.36048601;-0.950622353
13546;2024-05-21 02:45:00;6.376357105;0.80872036;1.508056593;-0.304383694
13547;2024-05-21 03:00:00;6.655318664;3.34415831;1.628959471;0.519109834
13548;2024-05-21 03:15:00;6.553759013;3.297182915;1.65113471;0.830167653
13549;2024-05-21 03:30:00;6.567945263;3.277002255;1.640213035;0.821773146
13550;2024-05-21 03:45:00;7.021315052;3.252851566;1.698657539;0.816231728
13551;2024-05-21 04:00:00;6.548229679;3.254045908;1.696193091;0.813362184
13552;2024-05-21 04:15:00;7.157558574;3.169516357;1.713223532;0.802945283
13553;2024-05-21 04:30:00;6.057658545;3.291568232;1.65190214;0.807635574
13554;2024-05-21 04:45:00;6.319509714;3.266265906;1.547146032;0.819729267
13555;2024-05-21 05:00:00;6.099724335;3.21650304;1.552404256;0.810346118
13556;2024-05-21 05:15:00;17.98955612;12.82310113;3.011160057;2.004950521
13557;2024-05-21 05:30:00;20.62642773;15.77367774;4.826997982;3.574597359
13558;2024-05-21 05:45:00;21.6137639;15.85377827;5.280023955;3.953432001
13559;2024-05-21 06:00:00;38.72418461;18.29921545;7.542243564;4.269124216
13560;2024-05-21 06:15:00;51.24086706;22.78159463;11.24563146;5.13510126
13561;2024-05-21 06:30:00;46.59077346;18.39997162;12.22895506;5.147695781
13562;2024-05-21 06:45:00;51.10670035;21.48440445;12.21218423;4.985547009
13563;2024-05-21 07:00:00;45.16985037;17.85437575;12.03456884;4.917347526
13564;2024-05-21 07:15:00;52.78731346;20.3994351;12.24464548;4.781726356
13565;2024-05-21 07:30:00;64.30413276;27.16328225;14.63643078;5.945339668
13566;2024-05-21 07:45:00;57.64742733;21.37611532;15.24394501;6.067424696
13567;2024-05-21 08:00:00;48.36058121;16.07476497;13.25100107;4.681360036
13568;2024-05-21 08:15:00;92.32680359;30.60510275;17.5859231;5.834983465
13569;2024-05-21 08:30:00;68.04298028;26.96910137;20.04622298;7.196775515
13570;2024-05-21 08:45:00;93.46037776;34.57704481;20.18791975;7.693268272
13571;2024-05-21 09:00:00;86.76301494;30.49877497;22.52792409;8.134477473
13572;2024-05-21 09:15:00;64.6474979;23.4670759;18.9263141;6.745731359
13573;2024-05-21 09:30:00;65.20915265;20.61624915;16.23208132;5.510415631
13574;2024-05-21 09:45:00;78.62758882;24.69019736;17.97959268;5.663305814
13575;2024-05-21 10:00:00;79.20009677;23.41055734;19.7284607;6.012594338
13576;2024-05-21 10:15:00;75.10228204;22.39238901;19.28779735;5.725368295
13577;2024-05-21 10:30:00;69.74920191;19.74363783;18.10643549;5.267003356
13578;2024-05-21 10:45:00;76.33723359;26.73658524;18.26080444;5.810027884
13579;2024-05-21 11:00:00;83.50053107;32.23690657;19.97972058;7.373285242
13580;2024-05-21 11:15:00;74.67058222;32.73029394;19.77138916;8.120508111
13581;2024-05-21 11:30:00;81.46311895;32.21664806;19.51671265;8.118367751
13582;2024-05-21 11:45:00;95.22563483;33.38116009;22.08609422;8.199726019
13583;2024-05-21 12:00:00;84.35360356;32.12643864;22.4474048;8.188449841
13584;2024-05-21 12:15:00;80.05123981;30.93511957;20.55060542;7.881042872
13585;2024-05-21 12:30:00;85.56122524;32.16560256;20.70155813;7.88719761
13586;2024-05-21 12:45:00;93.05597326;28.45761729;22.32714981;7.581664066
13587;2024-05-21 13:00:00;103.6280829;32.23556005;24.58550703;7.586647167
13588;2024-05-21 13:15:00;107.5088377;35.5197043;26.39211508;8.468383104
13589;2024-05-21 13:30:00;105.4896176;32.60379126;26.62480691;8.515436945
13590;2024-05-21 13:45:00;112.037002;36.2329885;27.19082745;8.597602438
13591;2024-05-21 14:00:00;97.06508731;33.5444066;26.13776116;8.722174388
13592;2024-05-21 14:15:00;72.08763712;21.807554;21.14409055;6.920213869
13593;2024-05-21 14:30:00;66.03309821;21.94970673;17.26509192;5.46868217
13594;2024-05-21 14:45:00;69.60699729;21.75069372;16.95501194;5.462550056
13595;2024-05-21 15:00:00;81.66711952;30.74813928;18.9092646;6.56210836
13596;2024-05-21 15:15:00;63.52228464;31.25998431;18.14867552;7.751015449
13597;2024-05-21 15:30:00;73.30644846;25.59149508;17.10359164;7.106652979
13598;2024-05-21 15:45:00;44.70037034;18.36347517;14.75085235;5.494371282
13599;2024-05-21 16:00:00;62.33453272;28.41032203;13.37936288;5.846724651
13600;2024-05-21 16:15:00;54.79034381;25.85990362;14.64060957;6.785945054
13601;2024-05-21 16:30:00;62.09328552;24.4577711;14.61045367;6.289289019
13602;2024-05-21 16:45:00;50.76295141;20.94970204;14.10702962;5.675582162
13603;2024-05-21 17:00:00;46.27732504;19.60994454;12.13003456;5.069955822
13604;2024-05-21 17:15:00;46.31773872;19.86580779;11.57438297;4.934469041
13605;2024-05-21 17:30:00;36.81458333;16.11246458;10.39154026;4.497190046
13606;2024-05-21 17:45:00;55.49871086;22.52058651;11.53916177;4.828187595
13607;2024-05-21 18:00:00;59.5845879;24.19217796;14.38541234;5.83909556
13608;2024-05-21 18:15:00;32.24773129;14.37658804;11.4790399;4.821095751
13609;2024-05-21 18:30:00;39.63369162;19.73454386;8.985177864;4.265728542
13610;2024-05-21 18:45:00;35.21114546;13.68052931;9.355604635;4.176884145
13611;2024-05-21 19:00:00;38.62627034;17.82827521;9.229676976;3.938600565
13612;2024-05-21 19:15:00;41.52995923;20.01713943;10.0195287;4.730723172
13613;2024-05-21 19:30:00;38.87631715;16.95901287;10.05078455;4.621723073
13614;2024-05-21 19:45:00;44.3125953;16.22527654;10.39861406;4.147739837
13615;2024-05-21 20:00:00;37.38553285;11.64589636;10.18131429;3.483896611
13616;2024-05-21 20:15:00;18.97426586;11.04685035;5.236083716;2.836712793
13617;2024-05-21 20:30:00;41.0458178;12.23051745;7.502510458;2.909670975
13618;2024-05-21 20:45:00;30.5791669;7.630781448;8.953123088;2.482662363
13619;2024-05-21 21:00:00;32.7559024;9.258848118;7.916883662;2.111203696
13620;2024-05-21 21:15:00;33.77069825;7.415890495;8.315825081;2.084342327
13621;2024-05-21 21:30:00;32.28927909;10.38611294;8.257497168;2.225250429
13622;2024-05-21 21:45:00;25.60769982;8.23362125;7.237122364;2.327466774
13623;2024-05-21 22:00:00;21.78614765;8.218197024;5.924230933;2.056477284
13624;2024-05-21 22:15:00;30.06386176;14.05252552;6.481251176;2.783840318
13625;2024-05-21 22:30:00;21.7111415;10.5949244;6.471875408;3.08093124
13626;2024-05-21 22:45:00;34.02218823;16.01587171;6.966666216;3.326349514
13627;2024-05-21 23:00:00;33.14321656;17.55909787;8.395675599;4.196871197
13628;2024-05-21 23:15:00;33.12419751;18.16706763;8.28342676;4.465770687
13629;2024-05-21 23:30:00;34.21736649;17.28314387;8.417695501;4.431276438
13630;2024-05-21 23:45:00;31.41328915;16.59698361;8.203831956;4.235015935
13631;2024-05-22 00:00:00;20.49232869;10.1005487;6.48820223;3.337191539
13632;2024-05-22 00:15:00;24.34793871;11.89150074;5.605033424;2.74900618
13633;2024-05-22 00:30:00;28.63091123;14.89271153;6.622356243;3.348026533
13634;2024-05-22 00:45:00;24.33121385;12.66765704;6.620265635;3.445046071
13635;2024-05-22 01:00:00;25.2357599;11.18914263;6.195871718;2.982099959
13636;2024-05-22 01:15:00;46.30720019;19.13303862;8.942870012;3.790272656
13637;2024-05-22 01:30:00;42.40901733;18.49588072;11.08952719;4.703614918
13638;2024-05-22 01:45:00;45.3732404;19.05790255;10.97278222;4.694222909
13639;2024-05-22 02:00:00;23.74088425;10.29811441;8.639265581;3.66950212
13640;2024-05-22 02:15:00;17.50810989;3.176957125;5.156124267;1.684383942
13641;2024-05-22 02:30:00;17.77778666;3.155652716;4.410737068;0.79157623
13642;2024-05-22 02:45:00;36.60252558;14.76544941;6.79753903;2.240137766
13643;2024-05-22 03:00:00;46.06280268;18.9736702;10.33316603;4.217389951
13644;2024-05-22 03:15:00;44.51388361;18.42450548;11.32208579;4.674771959
13645;2024-05-22 03:30:00;38.62858791;17.28206511;10.39280894;4.463321323
13646;2024-05-22 03:45:00;28.95925401;13.09591025;8.44848024;3.79724692
13647;2024-05-22 04:00:00;26.41859359;13.33691351;6.92223095;3.30410297
13648;2024-05-22 04:15:00;22.99570063;17.00881939;6.176786777;3.793216612
13649;2024-05-22 04:30:00;29.64584851;17.23152576;6.580193642;4.279844016
13650;2024-05-22 04:45:00;22.53164803;13.64652662;6.522187068;3.859756547
13651;2024-05-22 05:00:00;28.11812671;20.19820018;6.331221842;4.230590849
13652;2024-05-22 05:15:00;26.90789364;21.85943402;6.878252544;5.258779507
13653;2024-05-22 05:30:00;31.37127793;25.85055325;7.284896447;5.963748409
13654;2024-05-22 05:45:00;45.99228895;24.91896303;9.670445861;6.346189534
13655;2024-05-22 06:00:00;33.23834995;16.99066481;9.903829863;5.238703479
13656;2024-05-22 06:15:00;49.86704654;20.6135212;10.38798924;4.700523251
13657;2024-05-22 06:30:00;47.03569544;20.5552233;12.79427619;5.14759655
13658;2024-05-22 06:45:00;47.70381487;20.47813076;12.48020995;5.130872892
13659;2024-05-22 07:00:00;58.82859015;26.55394581;13.91256237;5.880889939
13660;2024-05-22 07:15:00;64.40364555;28.99041724;15.96014233;6.945079962
13661;2024-05-22 07:30:00;58.07000686;25.03855423;15.30938765;6.756166183
13662;2024-05-22 07:45:00;51.31391165;20.50757027;13.67298981;5.693265563
13663;2024-05-22 08:00:00;64.31272714;27.53991443;14.45332985;6.005935587
13664;2024-05-22 08:15:00;56.86103897;23.08054754;15.14672076;6.327557747
13665;2024-05-22 08:30:00;56.2385757;19.7708803;14.13745183;5.35642848
13666;2024-05-22 08:45:00;72.84001846;28.39492218;16.13482427;6.02072531
13667;2024-05-22 09:00:00;77.55111203;26.41572726;18.79889131;6.85133118
13668;2024-05-22 09:15:00;79.77943611;27.69982923;19.66631852;6.76444456
13669;2024-05-22 09:30:00;67.66481247;26.50035212;18.43053107;6.775022668
13670;2024-05-22 09:45:00;81.0965997;26.35206594;18.59517652;6.606552256
13671;2024-05-22 10:00:00;71.37395634;24.32742704;19.05881951;6.334936622
13672;2024-05-22 10:15:00;92.10073115;29.02319192;20.43433594;6.668827369
13673;2024-05-22 10:30:00;76.48858248;25.61851634;21.0736642;6.830213532
13674;2024-05-22 10:45:00;85.38163155;29.5266986;20.23377675;6.893151868
13675;2024-05-22 11:00:00;85.92298694;26.65860865;21.41307731;7.023163406
13676;2024-05-22 11:15:00;93.72566503;32.28259943;22.4560815;7.36765101
13677;2024-05-22 11:30:00;106.8446059;30.73341863;25.07128387;7.877002258
13678;2024-05-22 11:45:00;93.07324465;28.15691184;24.98973132;7.361291309
13679;2024-05-22 12:00:00;85.8295979;24.1156805;22.36285532;6.534074043
13680;2024-05-22 12:15:00;97.19925936;31.72650002;22.87860716;6.980272566
13681;2024-05-22 12:30:00;102.4575546;26.11186188;24.95710175;7.229795238
13682;2024-05-22 12:45:00;82.12975658;22.68556239;23.0734139;6.099678034
13683;2024-05-22 13:00:00;72.35188535;26.87829613;19.31020524;6.195482315
13684;2024-05-22 13:15:00;58.70746853;20.64227492;16.38241924;5.940071382
13685;2024-05-22 13:30:00;38.84177435;12.64915398;12.19365536;4.161428613
13686;2024-05-22 13:45:00;38.8759224;8.31822148;12.3488527;4.266954606
13687;2024-05-22 14:00:00;38.96838946;5.131690094;12.7743938;4.55630007
13688;2024-05-22 14:15:00;39.1042099;3.891339666;13.41020226;4.988616233
13689;2024-05-22 14:30:00;41.33709625;5.558214479;14.1962017;5.523054325
13690;2024-05-22 14:45:00;46.85020286;9.866336387;0;0
13691;2024-05-22 15:00:00;54.32272686;15.77695159;0;0
13692;2024-05-22 15:15:00;62.43386535;22.25130629;0;0
13693;2024-05-22 15:30:00;0;0;0;0
13694;2024-05-22 15:45:00;0;0;0;0
13695;2024-05-22 16:00:00;77.39093901;34.66926936;0;0
13696;2024-05-22 16:15:00;73.46608751;34.868636;18.85712832;8.692238171
13697;2024-05-22 16:30:00;65.81199981;31.41463172;17.40976091;8.285408465
13698;2024-05-22 16:45:00;68.60347146;29.08896616;16.80193391;7.562949734
13699;2024-05-22 17:00:00;49.54488924;22.31166142;14.76854509;6.425078448
13700;2024-05-22 17:15:00;59.2056001;25.46885471;13.59381117;5.972564517
13701;2024-05-22 17:30:00;61.05380588;25.49524392;15.03242575;6.370512329
13702;2024-05-22 17:45:00;48.89123539;22.12556467;13.74313016;5.952601074
13703;2024-05-22 18:00:00;44.80426729;19.51145276;11.71193784;5.204627179
13704;2024-05-22 18:15:00;67.40450047;24.89759615;14.02609597;5.551131113
13705;2024-05-22 18:30:00;50.22151019;21.55228706;14.70325133;5.806235401
13706;2024-05-22 18:45:00;63.37001093;24.72952982;14.19894014;5.785227109
13707;2024-05-22 19:00:00;49.42385358;19.58195246;14.09923306;5.538935285
13708;2024-05-22 19:15:00;45.8044307;19.10260059;11.90353553;4.835569132
13709;2024-05-22 19:30:00;48.20525886;20.01372697;11.7512112;4.889540945
13710;2024-05-22 19:45:00;40.60290625;16.92593821;11.10102064;4.617458147
13711;2024-05-22 20:00:00;59.71125162;23.79785951;12.53926973;5.090474714
13712;2024-05-22 20:15:00;38.05310234;17.88861579;12.22054425;5.210809412
13713;2024-05-22 20:30:00;52.30317752;22.43079486;11.29453498;5.039926332
13714;2024-05-22 20:45:00;75.53789444;29.85472878;15.98013399;6.535690456
13715;2024-05-22 21:00:00;71.41436217;27.10250142;18.36903208;7.119653776
13716;2024-05-22 21:15:00;66.60949264;26.1722305;17.25298185;6.659341491
13717;2024-05-22 21:30:00;71.47563561;28.25376875;17.26064103;6.803249906
13718;2024-05-22 21:45:00;67.70882869;30.87493568;17.39805804;7.391088054
13719;2024-05-22 22:00:00;71.83451686;32.89722417;17.44291819;7.971519981
13720;2024-05-22 22:15:00;62.3465665;29.39942464;16.77263542;7.787081101
13721;2024-05-22 22:30:00;22.79112239;12.74588939;10.64221111;5.268164253
13722;2024-05-22 22:45:00;19.51780065;9.814863269;5.28861538;2.820094082
13723;2024-05-22 23:00:00;28.89605415;14.11472988;6.05173185;2.991199144
13724;2024-05-22 23:15:00;28.79656381;13.47852293;7.211577245;3.449156601
13725;2024-05-22 23:30:00;34.67667895;17.51709655;7.934155345;3.874452435
13726;2024-05-22 23:45:00;29.56611805;14.257995;8.030349626;3.971886444
13727;2024-05-23 00:00:00;37.09297754;17.45376787;8.33238695;3.963970359
13728;2024-05-23 00:15:00;28.09122734;14.55302659;8.148025611;4.000849308
13729;2024-05-23 00:30:00;31.0844531;15.95522588;7.396960055;3.813531559
13730;2024-05-23 00:45:00;30.95528948;15.85271588;7.754967822;3.975992721
13731;2024-05-23 01:00:00;35.36739101;17.31447601;8.290335062;4.145898987
13732;2024-05-23 01:15:00;39.78918659;18.4720093;9.394572201;4.473310664
13733;2024-05-23 01:30:00;21.05386206;12.07689362;7.605381082;3.818612865
13734;2024-05-23 01:45:00;36.70629317;18.42112633;7.220019404;3.812252494
13735;2024-05-23 02:00:00;39.90562965;19.69425444;9.576490352;4.764422597
13736;2024-05-23 02:15:00;18.78044383;3.883867128;7.335759184;2.947265196
13737;2024-05-23 02:30:00;17.63295441;3.335511274;4.551674779;0.9024223
13738;2024-05-23 02:45:00;17.66688862;3.319285187;4.412480378;0.831849558
13739;2024-05-23 03:00:00;17.84497399;5.229559459;4.438982826;1.068605581
13740;2024-05-23 03:15:00;19.14644398;9.976463978;4.623927246;1.90075293
13741;2024-05-23 03:30:00;37.94562105;17.84511894;7.136508128;3.477697865
13742;2024-05-23 03:45:00;37.37195184;18.98871331;9.414696611;4.604229031
13743;2024-05-23 04:00:00;38.01092133;18.07088352;9.422859147;4.632449603
13744;2024-05-23 04:15:00;38.88342618;18.73184061;9.611793439;4.600340516
13745;2024-05-23 04:30:00;24.96255717;6.174501861;7.980747919;3.113292809
13746;2024-05-23 04:45:00;17.18994999;3.384948043;5.269063395;1.194931238
13747;2024-05-23 05:00:00;19.05776847;-24.76324715;4.530964808;-2.672287389
13748;2024-05-23 05:15:00;18.61632654;9.704092403;4.709261877;-1.882394344
13749;2024-05-23 05:30:00;19.23960686;9.744077431;4.731991675;2.431021229
13750;2024-05-23 05:45:00;35.93514949;17.90508802;6.896844543;3.456145681
13751;2024-05-23 06:00:00;24.6569848;7.996450846;7.574016786;3.237692358
13752;2024-05-23 06:15:00;57.85780188;24.28942828;10.31434833;4.035734891
13753;2024-05-23 06:30:00;63.16040637;29.74669478;15.12727603;6.754515382
13754;2024-05-23 06:45:00;53.63611183;25.97147991;14.59956477;6.964771836
13755;2024-05-23 07:00:00;74.62031445;32.09321026;16.03205329;7.258086272
13756;2024-05-23 07:15:00;62.24895948;28.14404827;17.10865924;7.529657316
13757;2024-05-23 07:30:00;52.81439756;23.19013293;14.38291963;6.416772649
13758;2024-05-23 07:45:00;51.90200356;22.20484667;13.08955014;5.674372449
13759;2024-05-23 08:00:00;55.54166946;19.73394672;13.43045913;5.242349173
13760;2024-05-23 08:15:00;67.39472677;27.20484831;15.36704953;5.867349378
13761;2024-05-23 08:30:00;75.53973321;27.06139395;17.8668075;6.783280283
13762;2024-05-23 08:45:00;71.10334829;24.81088431;18.33038519;6.484034782
13763;2024-05-23 09:00:00;72.39413143;26.35608153;17.93718496;6.395870729
13764;2024-05-23 09:15:00;74.6095275;31.67779855;18.37545737;7.254235009
13765;2024-05-23 09:30:00;97.10782119;39.20906787;21.46466859;8.860858303
13766;2024-05-23 09:45:00;100.5456305;39.81056851;24.70668146;9.877454548
13767;2024-05-23 10:00:00;81.96403758;32.05839965;22.81370851;8.98362102
13768;2024-05-23 10:15:00;68.21608866;23.22881357;18.77251578;6.910901652
13769;2024-05-23 10:30:00;67.63430459;25.41279983;16.98129916;6.080201675
13770;2024-05-23 10:45:00;67.86145452;27.62354189;16.93696989;6.629542715
13771;2024-05-23 11:00:00;76.17906934;24.35417927;18.00506548;6.497075534
13772;2024-05-23 11:15:00;69.12541042;21.59069408;18.16305997;5.743109169
13773;2024-05-23 11:30:00;64.9773336;21.35892973;16.762843;5.368350953
13774;2024-05-23 11:45:00;106.5119548;32.48807899;21.43616104;6.73087609
13775;2024-05-23 12:00:00;98.31719548;27.18059803;25.60364378;7.458900372
13776;2024-05-23 12:15:00;79.25073424;22.53865529;22.19599122;6.214906664
13777;2024-05-23 12:30:00;95.54786682;27.5145654;21.84982513;6.256722911
13778;2024-05-23 12:45:00;107.3562081;33.36450303;25.36300937;7.609883554
13779;2024-05-23 13:00:00;112.8780759;35.03684046;27.52928551;8.550167936
13780;2024-05-23 13:15:00;90.40448778;29.77243911;25.41032046;8.101159946
13781;2024-05-23 13:30:00;77.32757698;20.97339584;20.96650809;6.343229368
13782;2024-05-23 13:45:00;98.61530643;27.68326733;21.99286043;6.082082896
13783;2024-05-23 14:00:00;81.57123748;26.93192155;22.52331799;6.82689861
13784;2024-05-23 14:15:00;78.43960631;25.604728;20.00135547;6.567081193
13785;2024-05-23 14:30:00;72.37512835;29.26741215;18.85184183;6.859017519
13786;2024-05-23 14:45:00;60.02867594;24.8593145;16.55047554;6.766450229
13787;2024-05-23 15:00:00;71.64217246;28.0173747;16.45885605;6.612436049
13788;2024-05-23 15:15:00;68.38779323;26.48522134;17.50374571;6.818027932
13789;2024-05-23 15:30:00;62.66884655;25.09351179;16.38207997;6.447717516
13790;2024-05-23 15:45:00;72.33991618;28.02476082;16.87609534;6.639784076
13791;2024-05-23 16:00:00;67.88248605;31.32203765;17.52780028;7.418349809
13792;2024-05-23 16:15:00;56.2704953;24.99059408;15.51912267;7.039078966
13793;2024-05-23 16:30:00;76.33918125;33.31114173;16.57620957;7.287445468
13794;2024-05-23 16:45:00;67.85865936;27.40918818;18.02473008;7.590041238
13795;2024-05-23 17:00:00;52.54087885;25.2809667;15.04994228;6.586269359
13796;2024-05-23 17:15:00;64.80956506;27.97958296;14.66880549;6.657568706
13797;2024-05-23 17:30:00;64.07121908;29.37758753;16.11009802;7.16964631
13798;2024-05-23 17:45:00;77.51280246;32.75013313;17.69800269;7.765965082
13799;2024-05-23 18:00:00;67.94221618;30.73675195;18.18187733;7.935860635
13800;2024-05-23 18:15:00;67.45849957;30.45350101;18.178337;7.935086423
13801;2024-05-23 18:30:00;66.95099993;30.17803029;18.16784999;7.932795837
13802;2024-05-23 18:45:00;66.42058357;29.91023344;18.15061728;7.929036953
13803;2024-05-23 19:00:00;65.86811681;29.65000411;18.12683983;7.923857848
13804;2024-05-23 19:15:00;0;0;0;0
13805;2024-05-23 19:30:00;0;0;0;0
13806;2024-05-23 19:45:00;0;0;0;0
13807;2024-05-23 20:00:00;0;0;0;0
13808;2024-05-23 20:15:00;0;0;0;0
13809;2024-05-23 20:30:00;0;0;0;0
13810;2024-05-23 20:45:00;0;0;0;0
13811;2024-05-23 21:00:00;0;0;0;0
13812;2024-05-23 21:15:00;0;0;0;0
13813;2024-05-23 21:30:00;0;0;0;0
13814;2024-05-23 21:45:00;0;0;0;0
13815;2024-05-23 22:00:00;0;0;0;0
13816;2024-05-23 22:15:00;0;0;0;0
13817;2024-05-23 22:30:00;0;0;0;0
13818;2024-05-23 22:45:00;0;0;0;0
13819;2024-05-23 23:00:00;0;0;0;0
13820;2024-05-23 23:15:00;0;0;0;0
13821;2024-05-23 23:30:00;0;0;0;0
13822;2024-05-23 23:45:00;0;0;0;0
13823;2024-05-24 00:00:00;0;0;0;0
13824;2024-05-24 00:15:00;0;0;0;0
13825;2024-05-24 00:30:00;0;0;0;0
13826;2024-05-24 00:45:00;0;0;0;0
13827;2024-05-24 01:00:00;0;0;0;0
13828;2024-05-24 01:15:00;0;0;0;0
13829;2024-05-24 01:30:00;0;0;0;0
13830;2024-05-24 01:45:00;0;0;0;0
13831;2024-05-24 02:00:00;0;0;0;0
13832;2024-05-24 02:15:00;0;0;0;0
13833;2024-05-24 02:30:00;0;0;0;0
13834;2024-05-24 02:45:00;0;0;0;0
13835;2024-05-24 03:00:00;0;0;0;0
13836;2024-05-24 03:15:00;0;0;0;0
13837;2024-05-24 03:30:00;0;0;0;0
13838;2024-05-24 03:45:00;0;0;0;0
13839;2024-05-24 04:00:00;0;0;0;0
13840;2024-05-24 04:15:00;0;0;0;0
13841;2024-05-24 04:30:00;0;0;0;0
13842;2024-05-24 04:45:00;0;0;0;0
13843;2024-05-24 05:00:00;0;0;0;0
13844;2024-05-24 05:15:00;0;0;0;0
13845;2024-05-24 05:30:00;0;0;0;0
13846;2024-05-24 05:45:00;0;0;0;0
13847;2024-05-24 06:00:00;0;0;0;0
13848;2024-05-24 06:15:00;0;0;0;0
13849;2024-05-24 06:30:00;0;0;0;0
13850;2024-05-24 06:45:00;0;0;0;0
13851;2024-05-24 07:00:00;0;0;0;0
13852;2024-05-24 07:15:00;0;0;0;0
13853;2024-05-24 07:30:00;0;0;0;0
