nv;Datetime;mazak_P;mazak_Q;mazak_Ep;mazak_Eq
3621;2024-02-07 17:30:00;4.967286937;4.259374616;1.220416398;1.063909752
3622;2024-02-07 17:45:00;4.93021217;4.356870477;1.237187388;1.077030637
3623;2024-02-07 18:00:00;4.750486751;4.096843781;1.210087365;1.056714282
3624;2024-02-07 18:15:00;5.393682048;4.499217607;1.2680211;1.074507674
3625;2024-02-07 18:30:00;4.833555992;4.208584158;1.278404755;1.088475221
3626;2024-02-07 18:45:00;4.888432793;3.891285124;1.215248598;1.01248366
3627;2024-02-07 19:00:00;3.697351757;3.541758431;1.073223069;0.929130444
3628;2024-02-07 19:15:00;3.745950115;3.979417409;0.930412734;0.94014698
3629;2024-02-07 19:30:00;3.795900443;3.992811211;0.94273132;0.996528577
3630;2024-02-07 19:45:00;3.649759012;3.812345955;0.930707432;0.975644646
3631;2024-02-07 20:00:00;3.690019496;3.793079116;0.917472314;0.950678134
3632;2024-02-07 20:15:00;0.948290311;0.948921065;0.579788726;0.592750023
3633;2024-02-07 20:30:00;0.924185164;0.004597369;0.576408683;0.119189804
3634;2024-02-07 20:45:00;0.90127749;0.005931206;0.573192315;0.001316072
3635;2024-02-07 21:00:00;0.879536813;0.004124956;0.570135564;0.00125702
3636;2024-02-07 21:15:00;0.85893266;0.004932943;0.567234372;0.001132237
3637;2024-02-07 21:30:00;0;0.003468145;0;0.001050136
3638;2024-02-07 21:45:00;0;0.003532243;0;0.000875049
3639;2024-02-07 22:00:00;0;0.004932485;0;0.001058091
3640;2024-02-07 22:15:00;0;0.003859176;0;0.001098958
3641;2024-02-07 22:30:00;0;0.003809263;0;0.000958555
3642;2024-02-07 22:45:00;0;0.003390798;0;0.000900008
3643;2024-02-07 23:00:00;0;0.003776713;0;0.000895939
3644;2024-02-07 23:15:00;0;0.003823197;0;0.000949989
3645;2024-02-07 23:30:00;0;0.004095852;0;0.000989881
3646;2024-02-07 23:45:00;0;0.004163025;0;0.00103236
3647;2024-02-08 00:00:00;0;0.003166777;0;0.000916225
3648;2024-02-08 00:15:00;0;0.002936489;0;0.000762908
3649;2024-02-08 00:30:00;0;0.003383914;0;0.00079005
3650;2024-02-08 00:45:00;0;0.003148378;0;0.000816536
3651;2024-02-08 01:00:00;0;0.004156436;0;0.000913102
3652;2024-02-08 01:15:00;0;0.003255066;0;0.000926438
3653;2024-02-08 01:30:00;0;0.002886284;0;0.000767669
3654;2024-02-08 01:45:00;0;0.003458544;0;0.000793103
3655;2024-02-08 02:00:00;0;0.003620064;0;0.000884826
3656;2024-02-08 02:15:00;0;0.003068698;0;0.000836095
3657;2024-02-08 02:30:00;0;0.003648308;0;0.000839626
3658;2024-02-08 02:45:00;0;0.003709222;0;0.000919691
3659;2024-02-08 03:00:00;0;0.003625894;0;0.00091689
3660;2024-02-08 03:15:00;0;0.003642079;0;0.000908497
3661;2024-02-08 03:30:00;0;0.0030975;0;0.000842447
3662;2024-02-08 03:45:00;0;0.002905882;0;0.000750423
3663;2024-02-08 04:00:00;0;0.003071634;0;0.00074719
3664;2024-02-08 04:15:00;0;0.002950457;0;0.000752761
3665;2024-02-08 04:30:00;0;0.00374435;0;0.000836851
3666;2024-02-08 04:45:00;0;0.003909064;0;0.000956677
3667;2024-02-08 05:00:00;0;0.00332839;0;0.000904682
3668;2024-02-08 05:15:00;0;0.00386217;0;0.00089882
3669;2024-02-08 05:30:00;0;0.002877387;0;0.000842445
3670;2024-02-08 05:45:00;0;0.003510637;0;0.000798503
3671;2024-02-08 06:00:00;0.617009811;0.145279399;0;0.018598755
3672;2024-02-08 06:15:00;3.640305333;3.137182029;0.532164393;0.410307679
3673;2024-02-08 06:30:00;3.818577168;3.802014621;0.932360313;0.867399581
3674;2024-02-08 06:45:00;6.26371181;5.027217056;1.260286122;1.10365396
3675;2024-02-08 07:00:00;5.353346734;4.47713799;1.452132318;1.188044381
3676;2024-02-08 07:15:00;6.032925579;4.934957158;1.423284039;1.176511894
3677;2024-02-08 07:30:00;3.873392611;3.477792091;1.238289774;1.051593656
3678;2024-02-08 07:45:00;3.916180093;3.625540602;0.973696588;0.887916587
3679;2024-02-08 08:00:00;6.042968917;4.716187346;1.244893626;1.042715994
3680;2024-02-08 08:15:00;7.163785749;5.187932431;1.650844333;1.238014972
3681;2024-02-08 08:30:00;5.806355395;4.608629826;1.621267643;1.224570282
3682;2024-02-08 08:45:00;5.315220741;4.673696789;1.390197017;1.160290827
3683;2024-02-08 09:00:00;4.929931161;3.65399128;1.280643988;1.040961009
3684;2024-02-08 09:15:00;4.759216419;4.176930019;1.211143448;0.978865162
3685;2024-02-08 09:30:00;5.319928351;4.18654028;1.259893096;1.045433787
3686;2024-02-08 09:45:00;5.102317937;4.060660031;1.302780786;1.030900039
3687;2024-02-08 10:00:00;4.996023615;3.943078038;1.262292694;1.000467259
3688;2024-02-08 10:15:00;5.267389373;4.225273063;1.282926623;1.021043888
3689;2024-02-08 10:30:00;4.996465052;3.989777774;1.282981803;1.026881355
3690;2024-02-08 10:45:00;5.351446623;4.05703333;1.293488959;1.005851388
3691;2024-02-08 11:00:00;5.023715237;4.050564631;1.296895233;1.013449745
3692;2024-02-08 11:15:00;5.033835155;4.070528388;1.257193799;1.015136627
3693;2024-02-08 11:30:00;5.387290567;4.475050208;1.302640715;1.068197325
3694;2024-02-08 11:45:00;4.746839215;4.153575698;1.266766223;1.078578238
3695;2024-02-08 12:00:00;6.854266917;4.991214972;1.450138267;1.143098834
3696;2024-02-08 12:15:00;6.502762748;5.102464496;1.669628708;1.261709933
3697;2024-02-08 12:30:00;5.146472801;4.415923635;1.456154444;1.189798516
3698;2024-02-08 12:45:00;5.541031822;4.515457765;1.335938078;1.116422675
3699;2024-02-08 13:00:00;5.666181641;4.654653148;1.400901683;1.146263864
3700;2024-02-08 13:15:00;7.92127011;5.744770653;1.698431469;1.299927975
3701;2024-02-08 13:30:00;7.100944297;5.262536608;1.877776801;1.375913408
3702;2024-02-08 13:45:00;6.832570872;5.314249357;1.741689396;1.322098246
3703;2024-02-08 14:00:00;6.672351477;4.878170694;1.688115294;1.274052506
3704;2024-02-08 14:15:00;4.756413528;4.518707978;1.428595626;1.174609834
3705;2024-02-08 14:30:00;4.848407777;4.424847357;1.200602663;1.117944417
3706;2024-02-08 14:45:00;5.248550013;4.794928134;1.262119724;1.152471936
3707;2024-02-08 15:00:00;4.358601744;3.835705084;1.20089397;1.078829152
3708;2024-02-08 15:15:00;5.267315099;4.343320248;1.203239605;1.022378166
3709;2024-02-08 15:30:00;5.269256462;4.196034014;1.317071445;1.067419283
3710;2024-02-08 15:45:00;5.235581798;4.024425699;1.313104783;1.027557464
3711;2024-02-08 16:00:00;5.325571742;4.322992278;1.320144193;1.043427247
3712;2024-02-08 16:15:00;5.108446785;4.225868391;1.304252316;1.068607584
3713;2024-02-08 16:30:00;5.22545284;4.281738853;1.291737453;1.063450906
3714;2024-02-08 16:45:00;5.713116894;4.612930248;1.367321217;1.111833638
3715;2024-02-08 17:00:00;5.356310291;4.211295729;1.383678398;1.103028247
3716;2024-02-08 17:15:00;5.435309664;4.59028127;1.348952494;1.100197125
3717;2024-02-08 17:30:00;5.149523546;4.426805753;1.323104151;1.127135878
3718;2024-02-08 17:45:00;4.485922963;3.881417828;1.204430814;1.038527948
3719;2024-02-08 18:00:00;3.131330241;4.043470637;0.952156651;0.990611058
3720;2024-02-08 18:15:00;2.655131597;4.092834936;0.72330773;1.017038197
3721;2024-02-08 18:30:00;2.75489361;4.057232735;0.676253151;1.018758459
3722;2024-02-08 18:45:00;2.766555142;4.034258988;0.690181094;1.011436465
3723;2024-02-08 19:00:00;2.65987958;3.664672251;0.67830434;0.962366405
3724;2024-02-08 19:15:00;2.715181235;3.914038203;0.671882602;0.947338807
3725;2024-02-08 19:30:00;2.667568947;4.029162696;0.672843773;0.992900112
3726;2024-02-08 19:45:00;2.58566981;4.206993063;0.656654845;1.02951947
3727;2024-02-08 20:00:00;2.545324283;4.200994355;0.641374262;1.050998427
3728;2024-02-08 20:15:00;2.767259238;4.468385657;0.66407294;1.083672501
3729;2024-02-08 20:30:00;2.853210352;4.262991698;0.702558699;1.091422169
3730;2024-02-08 20:45:00;2.680329788;4.221444032;0.691692517;1.060554466
3731;2024-02-08 21:00:00;2.694951324;4.469283787;0.671910139;1.086340977
3732;2024-02-08 21:15:00;2.710013238;4.646749545;0.67562057;1.139504167
3733;2024-02-08 21:30:00;2.771472349;4.830263906;0.685185698;1.184626681
3734;2024-02-08 21:45:00;2.81419264;4.820700471;0.698208124;1.206370547
3735;2024-02-08 22:00:00;2.828432535;4.818696001;0.705328147;1.204924559
3736;2024-02-08 22:15:00;2.744056191;4.769354131;0.696561091;1.198506267
3737;2024-02-08 22:30:00;2.558473797;4.675918531;0.662816249;1.180659083
3738;2024-02-08 22:45:00;2.748967949;4.863544257;0.663430218;1.192432849
3739;2024-02-08 23:00:00;2.755278375;4.781276467;0.68803079;1.205602591
3740;2024-02-08 23:15:00;2.777662108;4.918917468;0.69161756;1.212524242
3741;2024-02-08 23:30:00;2.97418953;5.17413435;0.718981455;1.261631477
3742;2024-02-08 23:45:00;2.782162735;5.20238666;0.719544033;1.297065126
3743;2024-02-09 00:00:00;2.758563526;5.131753086;0.692590783;1.291767468
3744;2024-02-09 00:15:00;2.753258429;4.877015506;0.688977744;1.251096074
3745;2024-02-09 00:30:00;2.752750074;4.828088337;0.688251063;1.21313798
3746;2024-02-09 00:45:00;2.547371887;4.604983276;0.662515245;1.179133952
3747;2024-02-09 01:00:00;2.92864206;4.848223787;0.684501743;1.181650883
3748;2024-02-09 01:15:00;2.828843638;4.976192763;0.719685712;1.228052069
3749;2024-02-09 01:30:00;2.739927899;4.988368372;0.696096442;1.245570142
3750;2024-02-09 01:45:00;2.729471666;4.902830928;0.683674946;1.236399912
3751;2024-02-09 02:00:00;2.744991893;4.959877078;0.684307945;1.232838501
3752;2024-02-09 02:15:00;2.897945838;5.014180533;0.705367216;1.246757201
3753;2024-02-09 02:30:00;2.767401721;5.00402645;0.708168445;1.252275873
3754;2024-02-09 02:45:00;2.735950167;4.973157729;0.687918986;1.247148022
3755;2024-02-09 03:00:00;2.745000109;4.978849051;0.685118785;1.244000847
3756;2024-02-09 03:15:00;2.469143375;4.656860823;0.651767936;1.204463734
3757;2024-02-09 03:30:00;2.731753026;4.902064211;0.65011205;1.194865629
3758;2024-02-09 03:45:00;2.887813722;4.92994815;0.702445844;1.229001545
3759;2024-02-09 04:00:00;2.753744962;4.963703788;0.705194836;1.236706492
3760;2024-02-09 04:15:00;2.706068036;4.897192388;0.682476625;1.232612022
3761;2024-02-09 04:30:00;2.714100168;4.825575293;0.677521026;1.21534596
3762;2024-02-09 04:45:00;2.740741509;4.952476639;0.68185521;1.222256492
3763;2024-02-09 05:00:00;2.870278236;5.087872701;0.701377468;1.255043668
3764;2024-02-09 05:15:00;2.771142444;5.03941776;0.705177585;1.265911308
3765;2024-02-09 05:30:00;2.578701704;4.476151944;0.668730519;1.189446213
3766;2024-02-09 05:45:00;2.623030154;4.395895094;0.650216482;1.10900588
3767;2024-02-09 06:00:00;2.657833163;4.704124145;0.660107915;1.137502405
3768;2024-02-09 06:15:00;2.796081535;4.620213048;0.681739337;1.165542149
3769;2024-02-09 06:30:00;3.179489592;4.41270334;0.746946391;1.129114548
3770;2024-02-09 06:45:00;5.575951099;5.576965701;1.094430086;1.24870863
3771;2024-02-09 07:00:00;3.862212215;3.839275024;1.179770414;1.177030091
3772;2024-02-09 07:15:00;4.093352069;3.777087181;0.994445536;0.952045276
3773;2024-02-09 07:30:00;4.308408586;4.036894362;1.050220082;0.976747693
3774;2024-02-09 07:45:00;4.348112824;4.068167375;1.082065176;1.013132717
3775;2024-02-09 08:00:00;4.481846736;4.312035525;1.103744945;1.047525363
3776;2024-02-09 08:15:00;4.436293546;4.075638068;1.114767535;1.048459199
3777;2024-02-09 08:30:00;5.931776696;5.680176604;1.29600878;1.219476834
3778;2024-02-09 08:45:00;6.017945022;5.813909024;1.493715215;1.436760703
3779;2024-02-09 09:00:00;5.925991909;5.876325507;1.492992116;1.461279316
3780;2024-02-09 09:15:00;6.114011014;6.060257846;1.505000365;1.492072919
3781;2024-02-09 09:30:00;5.935973427;5.637316646;1.506248055;1.462196812
3782;2024-02-09 09:45:00;4.831427033;4.611128487;1.345925057;1.281055642
3783;2024-02-09 10:00:00;3.16066759;3.61121121;0.999011828;1.027792462
3784;2024-02-09 10:15:00;3.036719179;3.95900157;0.774673346;0.946276598
3785;2024-02-09 10:30:00;4.705254381;4.421447665;0.967746695;1.047556154
3786;2024-02-09 10:45:00;5.32876519;4.512401512;1.254252446;1.116731147
3787;2024-02-09 11:00:00;3.829610764;3.674452437;1.144796994;1.023356744
3788;2024-02-09 11:15:00;4.696058665;4.478595244;1.065708679;1.01913096
3789;2024-02-09 11:30:00;4.949547023;4.44754857;1.205700711;1.115767977
3790;2024-02-09 11:45:00;5.713679843;4.916417769;1.332903358;1.170495792
3791;2024-02-09 12:00:00;5.587435641;4.845400023;1.412639436;1.220227224
3792;2024-02-09 12:15:00;5.935415128;5.03318256;1.440356346;1.234822823
3793;2024-02-09 12:30:00;5.569613724;4.644800141;1.438128606;1.209747838
3794;2024-02-09 12:45:00;5.022840264;4.458681997;1.324056748;1.137935267
3795;2024-02-09 13:00:00;6.246591724;5.523651647;1.408678999;1.247791706
3796;2024-02-09 13:15:00;5.155151121;4.627513183;1.425217856;1.268895604
3797;2024-02-09 13:30:00;6.025442411;5.574390382;1.397574191;1.275237946
3798;2024-02-09 13:45:00;6.085810795;5.81530129;1.513906651;1.423711459
3799;2024-02-09 14:00:00;1.305855915;1.761640444;0.923958339;0.947117717
3800;2024-02-09 14:15:00;0.01710446;0.063331183;0.165370047;0.228121453
3801;2024-02-09 14:30:00;0.017123372;0.06357003;0.004278479;0.015862652
3802;2024-02-09 14:45:00;0.017406608;0.049095202;0.004316248;0.014083154
3803;2024-02-09 15:00:00;0.017384598;0.062969087;0.004348901;0.014008036
3804;2024-02-09 15:15:00;0.017574813;-0.189136392;0.004369926;-0.003939145
3805;2024-02-09 15:30:00;0.017873734;0.061986984;0.004431068;-0.011970501
3806;2024-02-09 15:45:00;0.018230281;-0.169565887;0.004513002;-0.003599875
3807;2024-02-09 16:00:00;0.018010569;-0.189989282;0.004530106;-0.044944396
3808;2024-02-09 16:15:00;0.018083547;0.062431417;0.004511764;-0.012001109
3809;2024-02-09 16:30:00;0.017858605;0.062085215;0.004492769;0.015564579
3810;2024-02-09 16:45:00;0.01814818;0.06248526;0.004500848;0.015571309
3811;2024-02-09 17:00:00;0.017930582;0.062206919;0.004509845;0.015586522
3812;2024-02-09 17:15:00;0.017982728;0.062230584;0.004489164;0.015554688
3813;2024-02-09 17:30:00;0.018085772;0.062089441;0.004508562;0.015540003
3814;2024-02-09 17:45:00;0.018251307;0.062349427;0.004542135;0.015554859
3815;2024-02-09 18:00:00;0.017953832;0.062098454;0.004525642;0.015555985
3816;2024-02-09 18:15:00;0.018035599;0.062493493;0.004498679;0.015573993
3817;2024-02-09 18:30:00;0.013403192;0.055717602;0.003929849;0.014776387
3818;2024-02-09 18:45:00;0.013484931;0.014780575;0.003981159;0.008812272
3819;2024-02-09 19:00:00;0.013733737;0.01419802;0.004135208;0.003622324
3820;2024-02-09 19:15:00;0.014154991;0.014786922;0.004392171;0.003623118
3821;2024-02-09 19:30:00;0.014754076;0.015167129;0.004752223;0.003744256
3822;2024-02-09 19:45:00;0;0.015031303;0;0.003774804
3823;2024-02-09 20:00:00;0;0.014706237;0;0.003717193
3824;2024-02-09 20:15:00;0;0.014875503;0;0.003697718
3825;2024-02-09 20:30:00;0;0.015373144;0;0.003781081
3826;2024-02-09 20:45:00;0;0.015004585;0;0.003797216
3827;2024-02-09 21:00:00;0;0.01507154;0;0.003759516
3828;2024-02-09 21:15:00;0;0.014244256;0;0.003664474
3829;2024-02-09 21:30:00;0;0.01480984;0;0.003631762
3830;2024-02-09 21:45:00;0;0.015564761;0;0.003796825
3831;2024-02-09 22:00:00;0;0.01505872;0;0.003827935
3832;2024-02-09 22:15:00;0;0.014934133;0;0.003749107
3833;2024-02-09 22:30:00;0;0.014309649;0;0.003655473
3834;2024-02-09 22:45:00;0;0.01433037;0;0.003580002
3835;2024-02-09 23:00:00;0;0.014607578;0;0.003617243
3836;2024-02-09 23:15:00;0;0.014935104;0;0.003692835
3837;2024-02-09 23:30:00;0;0.014562706;0;0.003687226
3838;2024-02-09 23:45:00;0;0.014589802;0;0.003644064
3839;2024-02-10 00:00:00;0;0.01445494;0;0.003630593
3840;2024-02-10 00:15:00;0;0.014399657;0;0.003606825
3841;2024-02-10 00:30:00;0;0.014722967;0;0.003640328
3842;2024-02-10 00:45:00;0;0.014278093;0;0.003625132
3843;2024-02-10 01:00:00;0;0.014395635;0;0.003584216
3844;2024-02-10 01:15:00;0;0.014612912;0;0.003626068
3845;2024-02-10 01:30:00;0;0.014181518;0;0.003599304
3846;2024-02-10 01:45:00;0;0.014299604;0;0.00356014
3847;2024-02-10 02:00:00;0;0.014949283;0;0.003656111
3848;2024-02-10 02:15:00;0;0.014422442;0;0.003671466
3849;2024-02-10 02:30:00;0;0.014021244;0;0.003555461
3850;2024-02-10 02:45:00;0;0.014480963;0;0.003562776
3851;2024-02-10 03:00:00;0;0.014631048;0;0.003639001
3852;2024-02-10 03:15:00;0;0.01369344;0;0.003540561
3853;2024-02-10 03:30:00;0;0.014455913;0;0.003518669
3854;2024-02-10 03:45:00;0;0.013956874;0;0.003551598
3855;2024-02-10 04:00:00;0;0.013860396;0;0.003477159
3856;2024-02-10 04:15:00;0;0.014890895;0;0.003593911
3857;2024-02-10 04:30:00;0;0.014214624;0;0.00363819
3858;2024-02-10 04:45:00;0;0.014638994;0;0.003606702
3859;2024-02-10 05:00:00;0;0.013081398;0;0.003465049
3860;2024-02-10 05:15:00;0;-0.214508334;0;-0.001447202
3861;2024-02-10 05:30:00;0;-0.1748224;0;-0.048666342
3862;2024-02-10 05:45:00;0;-0.191620378;0;-0.045805347
3863;2024-02-10 06:00:00;0;0.014828448;0;-0.020511703
3864;2024-02-10 06:15:00;0;0.014531153;0;0.00366995
3865;2024-02-10 06:30:00;0;0.014615861;0;0.003643377
3866;2024-02-10 06:45:00;0;0.015305213;0;0.003740134
3867;2024-02-10 07:00:00;0;0.014376999;0;0.003710277
3868;2024-02-10 07:15:00;0;0.014120431;0;0.003562179
3869;2024-02-10 07:30:00;0;0.014516322;0;0.003579594
3870;2024-02-10 07:45:00;0;0.014081244;0;0.003574696
3871;2024-02-10 08:00:00;0;0.014964539;0;0.003630723
3872;2024-02-10 08:15:00;0;0.01520202;0;0.00377082
3873;2024-02-10 08:30:00;0;0.015131704;0;0.003791715
3874;2024-02-10 08:45:00;0;0.015139927;0;0.003783954
3875;2024-02-10 09:00:00;0;0.015919229;0;0.003882395
3876;2024-02-10 09:15:00;0;0.015053256;0;0.003871561
3877;2024-02-10 09:30:00;0;0.014704493;0;0.003719719
3878;2024-02-10 09:45:00;0;0.015650887;0;0.003794423
3879;2024-02-10 10:00:00;0;0.014737338;0;0.003798528
3880;2024-02-10 10:15:00;0;0.014253789;0;0.003623891
3881;2024-02-10 10:30:00;0;0.015306514;0;0.003695038
3882;2024-02-10 10:45:00;0;0.014631363;0;0.003742235
3883;2024-02-10 11:00:00;0;0.015603118;0;0.00377931
3884;2024-02-10 11:15:00;0;0.015531006;0;0.003891765
3885;2024-02-10 11:30:00;0;0.015888669;0;0.003927459
3886;2024-02-10 11:45:00;0;0.015343617;0;0.003904036
3887;2024-02-10 12:00:00;0;0.015421308;0;0.003845616
3888;2024-02-10 12:15:00;0;0.014807087;0;0.003778549
3889;2024-02-10 12:30:00;0;0.014967306;0;0.003721799
3890;2024-02-10 12:45:00;0;0.014815705;0;0.003722876
3891;2024-02-10 13:00:00;0;0.015069839;0;0.003735693
3892;2024-02-10 13:15:00;0;0.015714468;0;0.003848038
3893;2024-02-10 13:30:00;0;0.015805962;0;0.003940054
3894;2024-02-10 13:45:00;0;0.016037076;0;0.00398038
3895;2024-02-10 14:00:00;0;0.016046101;0;0.004010397
3896;2024-02-10 14:15:00;0;0.015572589;0;0.003952336
3897;2024-02-10 14:30:00;0;0.014984554;0;0.003819643
3898;2024-02-10 14:45:00;0;0.014051612;0;0.003629521
3899;2024-02-10 15:00:00;0;0.014918214;0;0.003621228
3900;2024-02-10 15:15:00;0;0.013773623;0;0.00358648
3901;2024-02-10 15:30:00;0;0.014385248;0;0.003519859
3902;2024-02-10 15:45:00;0;0.001208441;0;0.001949211
3903;2024-02-10 16:00:00;0;0.014694852;0;0.001987912
3904;2024-02-10 16:15:00;0;0.014560556;0;0.003656926
3905;2024-02-10 16:30:00;0;0.013724793;0;0.003535669
3906;2024-02-10 16:45:00;0;-0.210601859;0;-0.001505671
3907;2024-02-10 17:00:00;0;-0.140068105;0;-0.043833746
3908;2024-02-10 17:15:00;0;-0.208060277;0;-0.043516048
3909;2024-02-10 17:30:00;0;0.014161619;0;-0.022692751
3910;2024-02-10 17:45:00;0;0.01466074;0;0.003602795
3911;2024-02-10 18:00:00;0;0.014547236;0;0.003650997
3912;2024-02-10 18:15:00;0;0.014139798;0;0.003585879
3913;2024-02-10 18:30:00;0;0.014732673;0;0.003609059
3914;2024-02-10 18:45:00;0;0.013875132;0;0.003575976
3915;2024-02-10 19:00:00;0;0.013816488;0;0.003461453
3916;2024-02-10 19:15:00;0;0.013837883;0;0.003456796
3917;2024-02-10 19:30:00;0;0.014329002;0;0.003520861
3918;2024-02-10 19:45:00;0;0.014666224;0;0.003624403
3919;2024-02-10 20:00:00;0;0.014776029;0;0.003680282
3920;2024-02-10 20:15:00;0;0.013858324;0;0.003579294
3921;2024-02-10 20:30:00;0;0.014738593;0;0.003574615
3922;2024-02-10 20:45:00;0;0.014053328;0;0.00359899
3923;2024-02-10 21:00:00;0;0.013725018;0;0.003472293
3924;2024-02-10 21:15:00;0;0.014363811;0;0.003511104
3925;2024-02-10 21:30:00;0;0.014498697;0;0.003607814
3926;2024-02-10 21:45:00;0;0.013652673;0;0.003518921
3927;2024-02-10 22:00:00;0;0.01442937;0;0.003510255
3928;2024-02-10 22:15:00;0;0.014514548;0;0.00361799
3929;2024-02-10 22:30:00;0;0.014051349;0;0.003570737
3930;2024-02-10 22:45:00;0;0.014505446;0;0.003569599
3931;2024-02-10 23:00:00;0;0.014535422;0;0.003630109
3932;2024-02-10 23:15:00;0;0.014752684;0;0.003661013
3933;2024-02-10 23:30:00;0;0.014613667;0;0.003670794
3934;2024-02-10 23:45:00;0;0.014502598;0;0.003639533
3935;2024-02-11 00:00:00;0;0.014904393;0;0.003675874
3936;2024-02-11 00:15:00;0;0.013803134;0;0.003588441
3937;2024-02-11 00:30:00;0;0.014775135;0;0.003572284
3938;2024-02-11 00:45:00;0;0.014456503;0;0.003653955
3939;2024-02-11 01:00:00;0;0.014539261;0;0.003624471
3940;2024-02-11 01:15:00;0;0.014716688;0;0.003656994
3941;2024-02-11 01:30:00;0;0.014418842;0;0.003641941
3942;2024-02-11 01:45:00;0;0.014715417;0;0.003641782
3943;2024-02-11 02:00:00;0;0.014530077;0;0.003655687
3944;2024-02-11 02:15:00;0;0.014871074;0;0.003675144
3945;2024-02-11 02:30:00;0;0.015015842;0;0.003735864
3946;2024-02-11 02:45:00;0;0.015145881;0;0.003770215
3947;2024-02-11 03:00:00;0;0.014353405;0;0.003687411
3948;2024-02-11 03:15:00;0;0.014271889;0;0.003578162
3949;2024-02-11 03:30:00;0;0.013715603;0;0.003498436
3950;2024-02-11 03:45:00;0;0.014620792;0;0.003542049
3951;2024-02-11 04:00:00;0;0.01380929;0;0.00355376
3952;2024-02-11 04:15:00;0;0.013841029;0;0.00345629
3953;2024-02-11 04:30:00;0;0.002131918;0;0.001996618
